7.000000000000000000e+00;1.057099999999999973e+01;1.400000000000005684e-01
6.000000000000000000e+00;9.708000000000000185e+00;6.389999999999993463e-01
1.100000000000000000e+01;1.147499999999999964e+01;6.790000000000002700e-01
1.300000000000000000e+01;9.619999999999999218e+00;1.027999999999998693e+00
1.200000000000000000e+01;9.842000000000000526e+00;5.140000000000011227e-01
8.000000000000000000e+00;4.336999999999999744e+00;5.100000000000015632e-02
9.000000000000000000e+00;9.910000000000000142e+00;8.469999999999995310e-01
1.600000000000000000e+01;9.256000000000000227e+00;5.149999999999987921e-01
