# 2pts measurement, sourcing 1mA
# index	time	T_plat(K)	T_samp(K)	V(V)
158	183.436	43.489	43.076	0.2720144
159	184.586	43.489	43.076	0.2719113
160	185.74	44.002	43.582	0.2718112
161	186.891	44.002	43.582	0.2717097
162	188.054	44.504	44.074	0.271605
163	189.211	44.504	44.074	0.2715091
164	190.391	44.913	44.555	0.2714065
165	191.541	44.913	44.555	0.2713116
166	192.694	45.554	45.258	0.2712124
167	193.848	45.554	45.258	0.2711196
168	195.0	46.024	45.487	0.2710312
169	196.152	46.024	45.487	0.2709404
170	197.305	46.486	46.165	0.2708448
171	198.456	46.486	46.165	0.2707508
172	199.607	46.94	46.606	0.2706667
173	200.761	46.94	46.606	0.2705747
174	201.907	47.389	47.041	0.2704853
175	203.061	47.389	47.041	0.2703994
176	204.211	47.828	47.469	0.27031
177	205.393	47.828	47.469	0.2702211
178	206.543	48.258	47.68	0.270132
179	207.699	48.258	47.68	0.2700422
180	208.847	48.681	48.301	0.2699501
181	210.002	48.681	48.301	0.2698568
182	211.151	49.097	48.706	0.2697718
183	212.303	49.097	48.706	0.2696923
184	213.452	49.506	49.104	0.2696091
185	214.609	49.506	49.104	0.2695402
186	215.761	49.91	49.496	0.2694485
187	216.914	49.91	49.496	0.269353
188	218.065	50.306	49.882	0.2692677
189	219.206	50.306	49.882	0.2691787
190	220.357	50.699	50.073	0.269092
191	221.511	50.699	50.073	0.269036
192	222.682	51.086	50.639	0.2689501
193	223.862	51.086	50.639	0.2688711
194	225.012	51.469	51.01	0.2687867
195	226.159	51.469	51.01	0.2687029
196	227.311	51.847	51.377	0.268628
197	228.461	51.847	51.377	0.268548
198	229.614	52.283	51.74	0.2684572
199	230.764	52.283	51.74	0.2683823
200	231.913	52.651	52.1	0.2683073
201	233.063	52.651	52.1	0.268225
202	234.215	52.954	52.455	0.2681591
203	235.369	52.954	52.455	0.2680912
204	236.522	53.372	52.631	0.2680114
205	237.677	53.372	52.631	0.267904
206	238.83	53.725	53.15	0.267823
207	239.983	53.725	53.15	0.2677217
208	241.134	54.075	53.491	0.2676322
209	242.289	54.075	53.491	0.2675431
210	243.441	54.419	53.828	0.2674601
211	244.59	54.419	53.828	0.2673884
212	245.739	54.761	54.161	0.26733
213	246.888	54.761	54.161	0.2672514
214	248.037	55.098	54.49	0.2671885
215	249.191	55.098	54.49	0.2671202
216	250.34	55.377	54.815	0.2670447
217	251.49	55.377	54.815	0.2669448
218	252.643	55.763	55.138	0.266875
219	253.795	55.763	55.138	0.266801
220	254.944	56.091	55.298	0.2667432
221	256.094	56.091	55.298	0.2666765
222	257.241	56.416	55.773	0.2666247
223	258.393	56.416	55.773	0.266557
224	259.538	56.792	56.087	0.2664945
225	260.719	56.792	56.087	0.2663919
226	261.87	57.111	56.398	0.2663277
227	263.024	57.111	56.398	0.2662477
228	264.176	57.428	56.707	0.2661839
229	265.327	57.428	56.707	0.2661134
230	266.477	57.743	57.013	0.2660488
231	267.705	58.054	57.317	0.2659669
232	268.858	58.054	57.317	0.2658897
233	270.009	58.361	57.619	0.2658271
234	271.162	58.361	57.619	0.2657439
235	272.346	58.666	57.918	0.2656869
236	273.5	58.666	57.918	0.2656189
237	274.68	58.966	58.067	0.2655382
238	275.847	58.966	58.067	0.2654549
239	276.997	59.265	58.507	0.2653974
240	278.148	59.265	58.507	0.2653275
241	279.297	59.561	58.797	0.265257
242	280.467	59.561	58.797	0.2651923
243	281.618	59.855	59.085	0.2651313
244	282.767	59.855	59.085	0.2650683
245	283.912	60.146	59.37	0.2649875
246	285.067	60.146	59.37	0.2649176
247	286.249	60.434	59.652	0.2648771
248	287.4	60.434	59.652	0.2648119
249	288.55	60.721	59.933	0.2647346
250	289.701	60.721	59.933	0.2646719
251	290.851	61.005	60.211	0.2645821
252	292.001	61.005	60.211	0.2645382
253	293.149	61.335	60.625	0.2644797
254	294.299	61.335	60.625	0.2643963
255	295.45	61.616	60.898	0.2643318
256	296.619	61.616	60.898	0.2642722
257	297.767	61.895	61.169	0.2642112
258	298.921	61.895	61.169	0.2641534
259	300.103	62.172	61.439	0.2640759
260	301.29	62.172	61.439	0.2640047
261	302.447	62.401	61.573	0.2639424
262	303.6	62.401	61.573	0.2638853
263	304.752	62.72	61.84	0.2638246
264	305.902	62.72	61.84	0.2637493
265	307.053	62.992	62.239	0.2636889
266	308.201	62.992	62.239	0.26363
267	309.388	63.263	62.371	0.2635647
268	310.538	63.263	62.371	0.2635069
269	311.703	63.534	62.764	0.2634469
270	312.858	63.534	62.764	0.2633843
271	314.005	63.803	63.025	0.2632957
272	315.156	63.803	63.025	0.2632347
273	316.311	64.068	63.155	0.2631691
274	317.463	64.068	63.155	0.2631064
275	318.632	64.332	63.543	0.2630463
276	319.78	64.332	63.543	0.263001
277	320.931	64.594	63.8	0.2629483
278	322.081	64.594	63.8	0.2628914
279	323.265	64.854	64.055	0.2628019
280	324.414	64.854	64.055	0.2627339
281	325.567	65.113	64.182	0.2626716
282	326.73	65.113	64.182	0.2626298
283	327.88	65.412	64.559	0.2625555
284	329.028	65.412	64.559	0.2624962
285	330.181	65.667	64.809	0.2624458
286	331.335	65.667	64.809	0.2623798
287	332.515	65.92	65.056	0.2623287
288	333.663	65.92	65.056	0.2622865
289	334.81	66.172	65.303	0.2622228
290	335.954	66.172	65.303	0.2621566
291	337.102	66.423	65.425	0.2620904
292	338.255	66.423	65.425	0.2620262
293	339.406	66.671	65.791	0.2619808
294	340.556	66.671	65.791	0.2619249
295	341.738	66.919	66.032	0.2618742
296	342.889	66.919	66.032	0.2618067
297	344.038	67.166	66.273	0.2617516
298	345.188	67.166	66.273	0.2617076
299	346.344	67.411	66.512	0.2616604
300	347.492	67.411	66.512	0.261594
301	348.677	67.656	66.751	0.2615257
302	349.83	67.656	66.751	0.2614742
303	351.012	67.898	66.869	0.2614332
304	352.16	67.898	66.869	0.2613637
305	353.308	68.14	67.223	0.2612969
306	354.461	68.14	67.223	0.2612482
307	355.61	68.382	67.458	0.2611791
308	356.766	68.382	67.458	0.261121
309	357.944	68.622	67.692	0.2610415
310	359.097	68.622	67.692	0.2610054
311	360.283	68.86	67.924	0.2609451
312	361.433	68.86	67.924	0.2609076
313	362.591	69.138	68.156	0.2608535
314	363.743	69.138	68.156	0.2607866
315	364.895	69.375	68.387	0.2607328
316	366.043	69.375	68.387	0.2607057
317	367.194	69.611	68.502	0.2606417
318	368.343	69.611	68.502	0.260562
319	369.496	69.846	68.846	0.2605347
320	370.679	69.846	68.846	0.2604913
321	371.826	70.081	69.074	0.2604497
322	372.974	70.081	69.074	0.2603992
323	374.158	70.275	69.301	0.2603179
324	375.307	70.275	69.301	0.2602641
325	376.457	70.545	69.528	0.2602019
326	377.607	70.545	69.528	0.2601299
327	378.758	70.776	69.753	0.2600971
328	379.91	70.776	69.753	0.2600459
329	381.064	71.005	69.979	0.260022
330	382.212	71.005	69.979	0.2599735
331	383.364	71.233	70.204	0.2599115
332	384.515	71.233	70.204	0.2598543
333	385.679	71.461	70.315	0.2598093
334	386.832	71.461	70.315	0.2597676
335	387.981	71.686	70.648	0.2597106
336	389.132	71.686	70.648	0.2596751
337	390.285	71.91	70.869	0.2596168
338	391.44	71.91	70.869	0.2595572
339	392.591	72.134	71.089	0.2595086
340	393.895	72.355	71.307	0.2594372
341	395.046	72.355	71.307	0.2594082
342	396.202	72.613	71.632	0.2593605
343	397.387	72.613	71.632	0.2592957
344	398.537	72.832	71.848	0.2592546
345	399.687	72.832	71.848	0.2592171
346	400.837	73.052	72.062	0.2591749
347	401.99	73.052	72.062	0.2591232
