# 4pts measurement, sourcing 25 µA
# index	time	T_plat(K)	T_samp(K)	V(V)
143	164.625	5.362	5.39	1.519506e-05
144	165.769	5.362	5.39	1.525439e-05
145	166.911	5.389	5.418	1.550333e-05
146	168.061	5.389	5.418	1.500545e-05
147	169.223	5.411	5.442	1.514771e-05
148	170.371	5.411	5.442	1.493435e-05
149	171.518	5.425	5.458	1.496983e-05
150	172.667	5.425	5.458	1.526622e-05
151	173.815	5.443	5.472	1.527807e-05
152	174.96	5.443	5.472	1.51358e-05
153	176.111	5.468	5.495	1.559815e-05
154	177.261	5.468	5.495	1.549142e-05
155	178.406	5.494	5.522	1.483952e-05
156	179.549	5.494	5.522	1.519511e-05
157	180.704	5.509	5.544	1.570482e-05
158	181.849	5.509	5.544	1.52188e-05
159	182.997	5.534	5.57	1.544403e-05
160	184.144	5.534	5.57	1.518323e-05
161	185.289	5.552	5.57	1.565741e-05
162	186.438	5.552	5.57	1.540847e-05
163	187.586	5.564	5.602	1.527806e-05
164	188.737	5.564	5.602	1.501724e-05
165	189.891	5.576	5.613	1.539662e-05
166	191.034	5.576	5.613	1.537291e-05
167	192.181	5.596	5.63	1.588262e-05
168	193.324	5.596	5.63	1.487503e-05
169	194.469	5.622	5.657	1.501728e-05
170	195.611	5.622	5.657	1.512391e-05
171	196.754	5.648	5.684	1.534917e-05
172	197.899	5.648	5.684	1.512396e-05
173	199.048	5.666	5.703	1.547959e-05
174	200.204	5.666	5.703	1.552696e-05
175	201.35	5.68	5.716	1.528992e-05
176	202.5	5.68	5.716	1.540847e-05
177	203.648	5.697	5.731	1.488689e-05
178	204.792	5.697	5.731	1.502912e-05
179	205.936	5.721	5.755	1.543215e-05
180	207.088	5.721	5.755	1.577593e-05
181	208.233	5.75	5.785	1.572852e-05
182	209.381	5.75	5.785	1.568109e-05
183	210.53	5.771	5.808	1.556254e-05
184	211.674	5.771	5.808	1.552698e-05
185	212.82	5.785	5.807	1.507656e-05
186	213.97	5.785	5.807	1.549143e-05
187	215.124	5.799	5.834	1.508841e-05
188	216.268	5.799	5.834	1.526625e-05
189	217.413	5.823	5.855	1.57878e-05
190	218.558	5.823	5.855	1.525437e-05
191	219.705	5.852	5.886	1.551515e-05
192	220.851	5.852	5.886	1.523065e-05
193	221.997	5.875	5.911	1.591817e-05
194	223.145	5.875	5.911	1.532548e-05
195	224.293	5.889	5.925	1.568105e-05
196	225.441	5.889	5.925	1.496986e-05
197	226.598	5.902	5.936	1.558627e-05
198	227.747	5.902	5.936	1.53729e-05
199	228.89	5.922	5.955	1.525433e-05
200	230.037	5.922	5.955	1.579963e-05
201	231.2	5.945	5.978	1.533733e-05
202	232.347	5.945	5.978	1.590629e-05
203	233.498	5.969	6.004	1.519504e-05
204	234.65	5.969	6.004	1.534921e-05
205	235.798	5.982	6.021	1.537289e-05
206	236.949	5.982	6.021	1.515954e-05
207	238.101	6.009	6.031	1.602488e-05
208	239.244	6.009	6.031	1.584703e-05
209	240.389	6.014	6.046	1.531362e-05
210	241.534	6.014	6.046	1.518317e-05
211	242.683	6.041	6.069	1.544402e-05
212	243.833	6.041	6.069	1.545589e-05
213	244.981	6.054	6.08	1.536106e-05
214	246.136	6.054	6.08	1.565737e-05
215	247.282	6.077	6.118	1.603671e-05
216	248.432	6.077	6.118	1.523066e-05
217	249.579	6.103	6.118	1.543218e-05
218	250.729	6.103	6.118	1.551518e-05
219	251.878	6.127	6.143	1.566923e-05
220	253.026	6.127	6.143	1.600113e-05
221	254.175	6.134	6.166	1.482759e-05
222	255.327	6.134	6.166	1.57522e-05
223	256.475	6.155	6.181	1.534915e-05
224	257.625	6.155	6.181	1.547959e-05
225	258.771	6.175	6.218	1.53966e-05
226	259.916	6.175	6.218	1.577594e-05
227	261.066	6.201	6.232	1.533732e-05
228	262.213	6.201	6.232	1.549146e-05
229	263.358	6.227	6.244	1.50647e-05
