# 4pts measurement, sourcing 50 µA
# index	time	T_plat(K)	T_samp(K)	V(V)
651	747.194	10.401	10.434	0.002576393
652	748.338	10.417	10.435	0.002576905
653	749.483	10.417	10.435	0.002575826
654	750.625	10.447	10.454	0.00257617
655	751.77	10.447	10.454	0.002576075
656	752.914	10.484	10.493	0.002575991
657	754.062	10.484	10.493	0.002576347
658	755.211	10.504	10.529	0.002576656
659	756.356	10.504	10.529	0.002576406
660	757.502	10.5	10.533	0.002576323
661	758.642	10.5	10.533	0.002576097
662	759.787	10.505	10.528	0.002576502
663	760.935	10.505	10.528	0.002576904
664	762.079	10.531	10.539	0.002576394
665	763.225	10.531	10.539	0.002577319
666	764.369	10.57	10.577	0.002576156
667	765.521	10.57	10.577	0.002576664
668	766.668	10.599	10.619	0.002576797
669	767.81	10.599	10.619	0.002576418
670	768.955	10.607	10.64	0.002576857
671	770.097	10.607	10.64	0.002576784
672	771.241	10.615	10.643	0.002577378
673	772.387	10.615	10.643	0.002576252
674	773.531	10.642	10.653	0.002576595
675	774.68	10.642	10.653	0.002576715
676	775.822	10.678	10.682	0.002577083
677	776.965	10.678	10.682	0.002577143
678	778.105	10.715	10.73	0.002577176
679	779.247	10.715	10.73	0.002576845
680	780.386	10.724	10.755	0.002577295
681	781.526	10.724	10.755	0.002576324
682	782.669	10.725	10.756	0.002576798
683	783.823	10.725	10.756	0.002576692
684	784.988	10.744	10.759	0.002577092
685	786.136	10.744	10.759	0.002576619
686	787.282	10.773	10.778	0.002576679
687	788.426	10.773	10.778	0.002577129
688	789.6	10.776	10.814	0.002576869
689	790.748	10.776	10.814	0.002577341
690	791.896	10.802	10.845	0.002576999
691	793.046	10.802	10.845	0.002577402
692	794.194	10.839	10.853	0.002576916
693	795.341	10.839	10.853	0.002577213
694	796.487	10.867	10.853	0.002577367
695	797.638	10.867	10.853	0.002577344
696	798.788	10.874	10.87	0.002577652
697	799.938	10.874	10.87	0.002576976
698	801.086	10.881	10.909	0.00257753
699	802.236	10.881	10.909	0.002577163
700	803.385	10.906	10.951	0.0025772
701	804.536	10.906	10.951	0.002577579
702	805.683	10.942	10.966	0.002577556
703	806.833	10.942	10.966	0.002577128
704	807.981	10.975	10.966	0.002577012
705	809.132	10.975	10.966	0.002577533
706	810.282	10.986	10.975	0.00257803
707	811.431	10.986	10.975	0.002577496
708	812.59	10.988	11.007	0.002577473
709	813.737	10.988	11.007	0.00257745
710	814.884	11.002	11.045	0.00257739
711	816.028	11.002	11.045	0.002577675
712	817.177	11.033	11.067	0.002577176
713	818.325	11.033	11.067	0.002577449
714	819.481	11.063	11.063	0.0025772
715	820.635	11.063	11.063	0.002577638
716	821.78	11.082	11.066	0.002578219
717	822.93	11.082	11.066	0.002577806
718	824.072	11.083	11.093	0.00257784
719	825.217	11.083	11.093	0.002577994
720	826.365	11.096	11.135	0.00257764
721	827.51	11.096	11.135	0.002577745
722	828.651	11.129	11.168	0.002577982
723	829.797	11.129	11.168	0.002578148
724	830.937	11.141	11.173	0.002577875
725	832.079	11.141	11.173	0.002578601
726	833.227	11.195	11.177	0.002577828
727	834.374	11.195	11.177	0.002578172
728	835.522	11.205	11.205	0.002577568
729	836.672	11.205	11.205	0.002577687
730	837.82	11.212	11.245	0.002578669
731	838.971	11.212	11.245	0.002577414
732	840.117	11.237	11.281	0.002577723
733	841.264	11.237	11.281	0.00257816
734	842.426	11.274	11.292	0.002577935
735	843.59	11.274	11.292	0.002578124
736	844.735	11.273	11.288	0.002578327
737	845.883	11.273	11.288	0.002577828
738	847.025	11.301	11.298	0.002577913
739	848.172	11.301	11.298	0.002578184
740	849.317	11.33	11.323	0.002578279
741	850.467	11.33	11.323	0.002578362
742	851.612	11.349	11.362	0.002578101
743	852.76	11.349	11.362	0.002578113
744	853.906	11.354	11.384	0.002578468
745	855.049	11.354	11.384	0.002578099
746	856.196	11.362	11.383	0.00257855
747	857.342	11.362	11.383	0.002577794
748	858.487	11.39	11.39	0.00257834
749	859.656	11.39	11.39	0.002578208
750	860.801	11.428	11.418	0.002578193
751	861.951	11.428	11.418	0.002578454
752	863.098	11.457	11.461	0.002578539
753	864.244	11.457	11.461	0.002578729
754	865.39	11.467	11.493	0.002578125
755	866.54	11.467	11.493	0.002578551
756	867.687	11.473	11.501	0.002578682
757	868.83	11.473	11.501	0.002578789
758	869.973	11.518	11.503	0.002578753
759	871.121	11.518	11.503	0.002578457
760	872.271	11.527	11.521	0.002578729
761	873.42	11.527	11.521	0.002578906
762	874.568	11.56	11.554	0.00257816
763	875.731	11.56	11.554	0.002578196
764	876.878	11.552	11.594	0.002578718
765	878.025	11.552	11.594	0.002578303
766	879.173	11.575	11.608	0.002578196
767	880.319	11.575	11.608	0.002578172
768	881.466	11.598	11.613	0.00257855
769	882.611	11.598	11.613	0.002578243
770	883.759	11.646	11.634	0.002578729
771	884.908	11.646	11.634	0.002578386
772	886.052	11.697	11.682	0.002578432
773	887.199	11.697	11.682	0.002578658
774	888.343	11.737	11.743	0.002579049
775	889.489	11.737	11.743	0.002577887
776	890.631	11.755	11.784	0.002579322
777	891.777	11.755	11.784	0.002578054
778	892.918	11.749	11.785	0.002578303
779	894.062	11.749	11.785	0.002578871
780	895.204	11.75	11.759	0.002578811
781	896.346	11.75	11.759	0.002578694
782	897.488	11.744	11.776	0.002578715
783	898.632	11.744	11.776	0.002578859
784	899.787	11.747	11.762	0.002578798
785	900.938	11.747	11.762	0.002578704
786	902.088	11.77	11.771	0.002578516
787	903.238	11.77	11.771	0.00257835
788	904.383	11.8	11.806	0.002578729
789	905.538	11.8	11.806	0.002579024
790	906.684	11.803	11.828	0.002578753
791	907.83	11.803	11.828	0.002578574
792	908.982	11.802	11.837	0.002578325
793	910.129	11.802	11.837	0.00257887
794	911.278	11.813	11.835	0.00257895
795	912.424	11.813	11.835	0.002578872
796	913.572	11.853	11.857	0.002578527
797	914.72	11.853	11.857	0.002578564
798	915.872	11.896	11.899	0.002578776
799	917.021	11.896	11.899	0.002579237
800	918.167	11.921	11.942	0.00257893
801	919.316	11.921	11.942	0.002579227
802	920.479	11.928	11.961	0.002578669
803	921.626	11.928	11.961	0.002579084
804	922.775	11.934	11.961	0.00257887
805	923.922	11.934	11.961	0.002578892
806	925.069	11.957	11.965	0.002578776
807	926.214	11.957	11.965	0.002579072
808	927.361	11.981	12.002	0.002578822
809	928.508	11.981	12.002	0.002579321
810	929.652	11.986	11.999	0.002578835
811	930.795	11.986	11.999	0.002578669
812	931.947	11.96	11.991	0.002579344
813	933.098	11.96	11.991	0.002579251
814	934.249	11.933	11.964	0.002578798
815	935.399	11.933	11.964	0.002579274
816	936.554	11.922	11.935	0.002578833
817	937.703	11.922	11.935	0.002579107
818	938.852	11.922	11.922	0.002578716
819	940.003	11.922	11.922	0.002578728
820	941.148	11.929	11.937	0.002578965
821	942.297	11.929	11.937	0.002578941
822	943.446	11.905	11.933	0.002578942
823	944.594	11.905	11.933	0.002579235
824	945.737	11.869	11.903	0.002579033
825	946.88	11.869	11.903	0.002579108
826	948.026	11.843	11.862	0.002579
827	949.166	11.843	11.862	0.002578656
828	950.318	11.832	11.838	0.002579819
829	951.468	11.832	11.838	0.002579249
830	952.62	11.803	11.84	0.002579106
831	953.767	11.803	11.84	0.002578987
832	954.914	11.784	11.833	0.002578716
833	956.063	11.784	11.833	0.002578633
834	957.209	11.779	11.804	0.002578655
835	958.354	11.779	11.804	0.00257849
836	959.499	11.764	11.76	0.002578477
837	960.643	11.764	11.76	0.002578395
838	961.788	11.729	11.729	0.002578537
839	962.929	11.729	11.729	0.002577945
840	964.071	11.696	11.726	0.002578845
841	965.212	11.696	11.726	0.002578347
842	966.365	11.677	11.713	0.002578668
843	967.508	11.677	11.713	0.002578429
844	968.664	11.672	11.705	0.00257823
845	969.817	11.672	11.705	0.002579
846	970.967	11.657	11.657	0.00257842
847	972.116	11.657	11.657	0.002578763
848	973.264	11.627	11.621	0.002577908
849	974.412	11.627	11.621	0.00257863
850	975.564	11.584	11.608	0.00257849
851	976.717	11.584	11.608	0.002578822
852	977.868	11.558	11.607	0.002578005
853	979.017	11.558	11.607	0.002578194
854	980.166	11.55	11.591	0.00257849
855	981.314	11.55	11.591	0.002578266
856	982.462	11.546	11.553	0.002578927
857	983.613	11.546	11.553	0.002578182
858	984.763	11.521	11.514	0.002577945
859	985.91	11.521	11.514	0.002577659
860	987.06	11.489	11.502	0.002579059
861	988.208	11.489	11.502	0.002578628
862	989.355	11.464	11.51	0.002577933
863	990.5	11.464	11.51	0.002578466
864	991.647	11.455	11.502	0.00257798
865	992.793	11.455	11.502	0.00257792
866	993.938	11.453	11.469	0.002577672
867	995.082	11.453	11.469	0.002578597
868	996.235	11.434	11.426	0.002578253
869	997.38	11.434	11.426	0.002577138
870	998.531	11.396	11.403	0.0025776
871	999.683	11.396	11.403	0.002578253
872	1000.825	11.362	11.4	0.002578644
873	1001.968	11.362	11.4	0.002578608
874	1003.113	11.353	11.404	0.002577979
875	1004.256	11.353	11.404	0.002578383
876	1005.401	11.349	11.373	0.002578833
877	1006.548	11.349	11.373	0.002578455
878	1007.687	11.303	11.354	0.00257849
879	1008.83	11.303	11.354	0.00257817
880	1009.973	11.295	11.304	0.002578181
881	1011.113	11.295	11.304	0.002577672
882	1012.261	11.286	11.295	0.002578154
883	1013.413	11.286	11.295	0.002577767
884	1014.575	11.263	11.294	0.002578049
885	1015.735	11.263	11.294	0.002577789
886	1016.878	11.225	11.274	0.002578466
887	1018.024	11.225	11.274	0.002577849
888	1019.176	11.196	11.234	0.002577764
889	1020.323	11.196	11.234	0.00257856
890	1021.471	11.187	11.197	0.002577848
891	1022.618	11.187	11.197	0.002577801
892	1023.764	11.184	11.186	0.002578181
893	1024.906	11.184	11.186	0.002577955
894	1026.056	11.165	11.19	0.002577458
895	1027.202	11.165	11.19	0.002577575
896	1028.353	11.128	11.174	0.002577882
897	1029.5	11.128	11.174	0.002577576
898	1030.646	11.1	11.14	0.002577611
899	1031.791	11.1	11.14	0.002577979
900	1032.937	11.091	11.108	0.002577313
901	1034.08	11.091	11.108	0.002578038
902	1035.226	11.087	11.091	0.002577871
903	1036.372	11.087	11.091	0.0025778
904	1037.518	11.077	11.092	0.00257818
905	1038.684	11.077	11.092	0.002578121
906	1039.838	11.043	11.086	0.00257748
907	1040.988	11.043	11.086	0.002577765
908	1042.14	11.004	11.052	0.002577553
909	1043.292	11.004	11.052	0.002577991
910	1044.443	10.983	11.008	0.002577812
911	1045.738	10.983	11.008	0.002577552
912	1046.886	10.983	10.986	0.002577505
913	1048.132	10.974	10.985	0.002577018
914	1049.283	10.974	10.985	0.002577393
915	1050.477	10.944	10.959	0.002577514
916	1051.631	10.944	10.959	0.002577232
917	1052.779	10.904	10.952	0.00257754
918	1053.931	10.904	10.952	0.002577549
919	1055.081	10.881	10.911	0.002577755
920	1056.231	10.881	10.911	0.002577421
921	1057.38	10.875	10.885	0.002577374
922	1058.529	10.875	10.885	0.002577362
923	1059.677	10.876	10.881	0.002577729
924	1060.824	10.876	10.881	0.002577776
925	1061.975	10.835	10.845	0.002577338
926	1063.124	10.835	10.845	0.00257703
927	1064.273	10.835	10.841	0.002577041
928	1065.425	10.835	10.841	0.002577136
929	1066.595	10.822	10.841	0.002576959
930	1067.743	10.822	10.841	0.002577146
931	1068.895	10.786	10.82	0.002577196
932	1070.043	10.786	10.82	0.002576828
933	1071.194	10.749	10.779	0.002577232
934	1072.342	10.749	10.779	0.002576567
935	1073.491	10.761	10.743	0.002577113
936	1074.638	10.761	10.743	0.002577622
937	1075.787	10.726	10.731	0.002576414
938	1076.94	10.726	10.731	0.002576817
939	1078.087	10.718	10.733	0.002576827
940	1079.233	10.718	10.733	0.002576816
941	1080.381	10.688	10.72	0.002577101
942	1081.549	10.688	10.72	0.002576516
943	1082.694	10.65	10.683	0.002576662
944	1083.848	10.65	10.683	0.002576745
945	1085.001	10.625	10.642	0.002576555
946	1086.156	10.625	10.642	0.0025771
947	1087.307	10.62	10.627	0.002576863
948	1088.461	10.62	10.627	0.002576339
949	1089.617	10.621	10.632	0.002576947
950	1090.77	10.621	10.632	0.002576814
951	1091.926	10.608	10.636	0.002576804
952	1093.079	10.608	10.636	0.002576591
953	1094.24	10.572	10.607	0.002576447
954	1095.393	10.572	10.607	0.002577396
955	1096.545	10.542	10.565	0.002576223
956	1097.694	10.542	10.565	0.002576164
957	1098.844	10.533	10.541	0.002576615
958	1099.997	10.533	10.541	0.002576672
959	1101.151	10.531	10.54	0.00257671
960	1102.3	10.531	10.54	0.002577112
961	1103.457	10.508	10.532	0.002575844
962	1104.609	10.508	10.532	0.002576317
963	1105.762	10.469	10.504	0.002576354
964	1106.917	10.469	10.504	0.002576401
965	1108.069	10.439	10.465	0.002576069
966	1109.226	10.439	10.465	0.002575748
967	1110.383	10.424	10.434	0.002576661
968	1111.534	10.424	10.434	0.002575381
969	1112.681	10.42	10.428	0.002576531
970	1113.832	10.42	10.428	0.002576188
971	1114.98	10.407	10.428	0.002576034
972	1116.132	10.407	10.428	0.002576888
973	1117.28	10.375	10.409	0.002575984
974	1118.427	10.375	10.409	0.002576164
975	1119.576	10.363	10.369	0.002575821
976	1120.723	10.363	10.369	0.002576198
977	1121.869	10.338	10.332	0.002575974
978	1123.015	10.338	10.332	0.002575878
979	1124.16	10.301	10.322	0.002575498
980	1125.307	10.301	10.322	0.002576234
981	1126.461	10.272	10.323	0.002575548
982	1127.608	10.272	10.323	0.002575914
983	1128.754	10.264	10.312	0.002575512
984	1129.903	10.264	10.312	0.002575144
985	1131.05	10.262	10.275	0.002575618
986	1132.195	10.262	10.275	0.002575038
987	1133.343	10.244	10.238	0.002575345
988	1134.492	10.244	10.238	0.002575038
989	1135.64	10.205	10.22	0.002575297
990	1136.789	10.205	10.22	0.002575487
991	1137.938	10.171	10.217	0.002575203
992	1139.088	10.171	10.217	0.002575179
993	1140.237	10.158	10.21	0.002575512
994	1141.386	10.158	10.21	0.002574976
995	1142.548	10.156	10.178	0.002575607
996	1143.695	10.156	10.178	0.002575225
997	1144.845	10.14	10.135	0.002574872
998	1145.993	10.14	10.135	0.00257538
999	1147.139	10.108	10.115	0.00257422
1000	1148.288	10.108	10.115	0.002575002
1001	1149.441	10.074	10.114	0.002574907
1002	1150.592	10.074	10.114	0.002574954
1003	1151.738	10.057	10.11	0.002574185
1004	1152.886	10.057	10.11	0.002574194
1005	1154.035	10.053	10.084	0.002574527
1006	1155.198	10.053	10.084	0.002574954
1007	1156.355	10.046	10.045	0.002574539
1008	1157.504	10.046	10.045	0.002574028
1009	1158.654	10.019	10.02	0.002573829
1010	1159.804	10.019	10.02	0.002574705
1011	1160.962	9.982	10.015	0.002574954
1012	1162.111	9.982	10.015	0.002573851
1013	1163.262	9.961	10.014	0.002573947
1014	1164.411	9.961	10.014	0.002574243
1015	1165.564	9.953	9.993	0.002574515
1016	1166.724	9.953	9.993	0.002574089
1017	1167.877	9.947	9.954	0.002573887
1018	1169.023	9.947	9.954	0.002573424
1019	1170.166	9.924	9.922	0.002573828
1020	1171.309	9.924	9.922	0.00257352
1021	1172.465	9.888	9.913	0.002574219
1022	1173.611	9.888	9.913	0.002572749
1023	1174.759	9.862	9.912	0.002573673
1024	1175.907	9.862	9.912	0.002573236
1025	1177.053	9.853	9.895	0.002573354
1026	1178.197	9.853	9.895	0.002573899
1027	1179.353	9.819	9.859	0.002572902
1028	1180.501	9.819	9.859	0.002573116
1029	1181.649	9.803	9.827	0.002572453
1030	1182.793	9.803	9.827	0.002571967
1031	1183.943	9.79	9.806	0.002572832
1032	1185.105	9.79	9.806	0.002571894
1033	1186.253	9.778	9.802	0.002572346
1034	1187.404	9.778	9.802	0.002572712
1035	1188.551	9.752	9.79	0.002571611
1036	1189.696	9.752	9.79	0.002572073
1037	1190.838	9.721	9.76	0.002571587
1038	1191.984	9.721	9.76	0.002571645
1039	1193.125	9.701	9.728	0.002571824
1040	1194.265	9.701	9.728	0.002571112
1041	1195.41	9.696	9.71	0.002572121
1042	1196.557	9.696	9.71	0.002570971
1043	1197.698	9.687	9.705	0.00257128
1044	1198.84	9.687	9.705	0.00257193
1045	1199.982	9.668	9.702	0.002570235
1046	1201.125	9.668	9.702	0.002571136
1047	1202.268	9.639	9.678	0.002570912
1048	1203.424	9.639	9.678	0.002570166
1049	1204.565	9.614	9.645	0.002571255
1050	1205.71	9.614	9.645	0.002569774
1051	1206.853	9.6	9.621	0.002570459
1052	1207.994	9.6	9.621	0.002569252
1053	1209.14	9.59	9.61	0.002569665
1054	1210.285	9.59	9.61	0.002569216
1055	1211.437	9.572	9.603	0.00256809
1056	1212.588	9.572	9.603	0.0025693
1057	1213.735	9.546	9.584	0.002568506
1058	1214.879	9.546	9.584	0.002567795
1059	1216.023	9.518	9.553	0.002568469
1060	1217.168	9.518	9.553	0.002566406
1061	1218.315	9.5	9.523	0.00256733
1062	1219.464	9.5	9.523	0.002566656
1063	1220.611	9.489	9.508	0.002565967
1064	1221.759	9.489	9.508	0.002566964
1065	1222.905	9.472	9.501	0.002564368
1066	1224.055	9.472	9.501	0.002565564
1067	1225.205	9.444	9.483	0.002565589
1068	1226.355	9.444	9.483	0.002563845
1069	1227.502	9.413	9.451	0.002565043
1070	1228.652	9.413	9.451	0.002562815
1071	1229.799	9.402	9.43	0.002562742
1072	1230.947	9.402	9.43	0.002562981
1073	1232.093	9.37	9.399	0.002560266
1074	1233.248	9.37	9.399	0.002561771
1075	1234.402	9.343	9.365	0.002559139
1076	1235.572	9.343	9.365	0.002558476
1077	1236.715	9.326	9.342	0.002559568
1078	1237.859	9.326	9.342	0.002554695
1079	1239.006	9.316	9.334	0.002557587
1080	1240.15	9.316	9.334	0.002555109
1081	1241.295	9.298	9.325	0.0025537
1082	1242.439	9.298	9.325	0.002555489
1083	1243.584	9.269	9.298	0.002548614
1084	1244.732	9.269	9.298	0.002551695
1085	1245.878	9.239	9.263	0.002550201
1086	1247.023	9.239	9.263	0.002546813
1087	1248.168	9.223	9.239	0.002549966
1088	1249.316	9.223	9.239	0.002541383
1089	1250.479	9.214	9.231	0.002544382
1090	1251.628	9.214	9.231	0.002543764
1091	1252.778	9.2	9.225	0.002537269
1092	1253.922	9.2	9.225	0.002542319
1093	1255.065	9.173	9.203	0.002532823
1094	1256.21	9.173	9.203	0.002535183
1095	1257.351	9.144	9.171	0.002537198
1096	1258.492	9.144	9.171	0.002528391
1097	1259.634	9.132	9.15	0.002534292
1098	1260.778	9.132	9.15	0.00252392
1099	1261.924	9.124	9.141	0.002526778
1100	1263.073	9.124	9.141	0.002528131
1101	1264.218	9.113	9.135	0.002516654
1102	1265.364	9.113	9.135	0.002523222
1103	1266.512	9.087	9.116	0.002511499
1104	1267.66	9.087	9.116	0.002511794
1105	1268.81	9.054	9.082	0.002514866
1106	1269.959	9.054	9.082	0.002499704
1107	1271.11	9.03	9.05	0.00250697
1108	1272.261	9.03	9.05	0.00249846
1109	1273.409	9.02	9.037	0.002496051
1110	1274.553	9.02	9.037	0.002500911
1111	1275.696	9.012	9.033	0.002482753
1112	1276.84	9.012	9.033	0.002491785
1113	1277.989	8.991	9.005	0.002483299
1114	1279.135	8.991	9.005	0.00247634
1115	1280.277	8.958	8.988	0.002483795
1116	1281.426	8.958	8.988	0.002461212
1117	1282.582	8.93	8.953	0.002469772
1118	1283.726	8.93	8.953	0.002464676
1119	1284.872	8.915	8.932	0.002452312
1120	1286.019	8.915	8.932	0.002462008
1121	1287.166	8.882	8.923	0.002435266
1122	1288.316	8.882	8.923	0.002441857
1123	1289.467	8.856	8.905	0.002441241
1124	1290.615	8.856	8.905	0.00242097
1125	1291.764	8.844	8.874	0.002433275
1126	1292.916	8.844	8.874	0.002409246
1127	1294.061	8.832	8.839	0.002414544
1128	1295.209	8.832	8.839	0.002419832
1129	1296.355	8.808	8.819	0.00239354
1130	1297.512	8.808	8.819	0.002408594
1131	1298.659	8.778	8.812	0.002387957
1132	1299.808	8.778	8.812	0.002385976
1133	1300.956	8.756	8.804	0.002395959
1134	1302.101	8.756	8.804	0.002365943
1135	1303.243	8.749	8.785	0.002381817
1136	1304.387	8.749	8.785	0.002362163
1137	1305.532	8.738	8.75	0.002356639
1138	1306.677	8.738	8.75	0.002368327
1139	1307.821	8.716	8.723	0.002332919
1140	1308.965	8.716	8.723	0.002350284
1141	1310.106	8.686	8.714	0.002331425
1142	1311.25	8.686	8.714	0.002324346
1143	1312.396	8.66	8.708	0.002337708
1144	1313.557	8.66	8.708	0.002297785
1145	1314.703	8.648	8.689	0.002314579
1146	1315.847	8.648	8.689	0.002302547
1147	1316.991	8.627	8.656	0.002285136
1148	1318.14	8.627	8.656	0.002305181
1149	1319.281	8.624	8.629	0.002264071
1150	1320.433	8.624	8.629	0.002280324
1151	1321.582	8.597	8.618	0.002274325
1152	1322.73	8.597	8.618	0.002248711
1153	1323.876	8.568	8.615	0.002267485
1154	1325.022	8.568	8.615	0.00222531
1155	1326.168	8.551	8.597	0.00223676
1156	1327.314	8.551	8.597	0.002236581
1157	1328.461	8.541	8.565	0.002202172
1158	1329.612	8.541	8.565	0.002222394
1159	1330.76	8.525	8.531	0.002181164
1160	1331.907	8.525	8.531	0.002187448
1161	1333.055	8.497	8.512	0.002198793
1162	1334.204	8.497	8.512	0.002155964
1163	1335.354	8.472	8.512	0.002179305
1164	1336.5	8.472	8.512	0.00214411
1165	1337.645	8.453	8.501	0.002142581
1166	1338.791	8.453	8.501	0.002154861
1167	1339.936	8.442	8.472	0.002102646
1168	1341.085	8.442	8.472	0.0021264
1169	1342.232	8.429	8.437	0.00209386
1170	1343.378	8.429	8.437	0.002081214
1171	1344.528	8.389	8.412	0.002101636
1172	1345.684	8.389	8.412	0.00203733
1173	1346.83	8.379	8.402	0.002064013
1174	1347.973	8.379	8.402	0.002047714
1175	1349.117	8.362	8.395	0.002021398
1176	1350.262	8.362	8.395	0.002050107
1177	1351.41	8.334	8.375	0.001979021
1178	1352.56	8.334	8.375	0.002007103
1179	1353.707	8.306	8.34	0.00199315
1180	1354.851	8.306	8.34	0.001950819
1181	1355.994	8.289	8.312	0.001983739
1182	1357.142	8.289	8.312	0.001902385
1183	1358.29	8.278	8.302	0.001930871
1184	1359.441	8.278	8.302	0.001932814
1185	1360.589	8.267	8.297	0.001876568
1186	1361.734	8.267	8.297	0.001924493
1187	1362.879	8.248	8.286	0.001851034
1188	1364.022	8.248	8.286	0.001875382
1189	1365.17	8.223	8.261	0.001879851
1190	1366.317	8.223	8.261	0.001800726
1191	1367.474	8.202	8.23	0.001850951
1192	1368.625	8.202	8.23	0.001773936
1193	1369.772	8.193	8.246	0.001774872
1194	1370.931	8.193	8.246	0.001808456
1195	1372.076	8.186	8.212	0.001702434
1196	1373.218	8.186	8.212	0.001755728
1197	1374.361	8.164	8.203	0.001687771
1198	1375.505	8.164	8.203	0.001667501
1199	1376.645	8.13	8.172	0.001700371
1200	1377.789	8.13	8.172	0.001573142
1201	1378.934	8.101	8.134	0.001627101
1202	1380.082	8.101	8.134	0.001553003
1203	1381.23	8.084	8.11	0.001522077
1204	1382.376	8.084	8.11	0.001563197
1205	1383.528	8.072	8.1	0.001419778
1206	1384.675	8.072	8.1	0.00147024
1207	1385.823	8.049	8.088	0.001423913
1208	1386.969	8.049	8.088	0.001358089
1209	1388.115	8.015	8.058	0.001416684
1210	1389.264	8.015	8.058	0.001269576
1211	1390.412	7.986	8.022	0.001312321
1212	1391.565	7.986	8.022	0.001297137
1213	1392.729	7.969	7.995	0.001185449
1214	1393.877	7.969	7.995	0.001254556
1215	1395.025	7.958	7.982	0.001122659
1216	1396.173	7.958	7.982	0.001138033
1217	1397.321	7.916	7.939	0.001169055
1218	1398.469	7.916	7.939	0.001025326
1219	1399.621	7.905	7.926	0.001097991
1220	1400.769	7.905	7.926	0.0009969955
1221	1401.919	7.894	7.92	0.0009824269
1222	1403.067	7.894	7.92	0.001028906
1223	1404.219	7.87	7.902	0.000873857
1224	1405.367	7.87	7.902	0.0009403217
1225	1406.513	7.839	7.87	0.0008742006
1226	1407.656	7.839	7.87	0.0008297487
1227	1408.804	7.814	7.838	0.0008867425
1228	1409.95	7.814	7.838	0.0007425746
1229	1411.095	7.805	7.826	0.0008044405
1230	1412.247	7.805	7.826	0.0007631643
1231	1413.396	7.796	7.821	0.0006980749
1232	1414.547	7.796	7.821	0.0007545708
1233	1415.696	7.777	7.808	0.000616947
1234	1416.842	7.777	7.808	0.0006573215
1235	1417.987	7.746	7.778	0.0006471273
1236	1419.149	7.746	7.778	0.0005533864
1237	1420.297	7.718	7.744	0.0006089576
1238	1421.448	7.718	7.744	0.0005036711
1239	1422.588	7.701	7.723	0.0005129647
1240	1423.73	7.701	7.723	0.0005323459
1241	1424.875	7.691	7.715	0.0004315046
1242	1426.018	7.691	7.715	0.0004810302
1243	1427.16	7.674	7.704	0.0003900871
1244	1428.303	7.674	7.704	0.00040187
1245	1429.452	7.647	7.679	0.0004281857
1246	1430.597	7.647	7.679	0.0003399806
1247	1431.736	7.622	7.651	0.0003853336
1248	1432.882	7.622	7.651	0.0003128233
1249	1434.023	7.604	7.627	0.0003145417
1250	1435.17	7.604	7.627	0.0003315406
1251	1436.313	7.594	7.617	0.0002515978
1252	1437.46	7.594	7.617	0.0002860453
1253	1438.604	7.58	7.608	0.0002346705
1254	1439.754	7.58	7.608	0.0002328093
1255	1440.9	7.556	7.588	0.0002498908
1256	1442.042	7.556	7.588	0.0001805218
1257	1443.185	7.519	7.549	0.0002079991
1258	1444.327	7.519	7.549	0.0001719751
1259	1445.473	7.498	7.522	0.0001638908
1260	1446.623	7.498	7.522	0.0001818731
1261	1447.766	7.487	7.511	0.0001316362
1262	1448.907	7.487	7.511	0.0001508277
1263	1450.052	7.477	7.504	0.0001282461
1264	1451.196	7.477	7.504	0.0001203276
1265	1452.341	7.44	7.486	0.0001346708
1266	1453.487	7.44	7.486	9.768666e-05
1267	1454.632	7.431	7.455	0.0001105956
1268	1455.78	7.431	7.455	9.776967e-05
1269	1456.927	7.416	7.425	8.720777e-05
1270	1458.073	7.416	7.425	9.762721e-05
1271	1459.218	7.386	7.411	7.161995e-05
1272	1460.366	7.386	7.411	7.919454e-05
1273	1461.514	7.355	7.403	7.421587e-05
1274	1462.663	7.355	7.403	6.376072e-05
1275	1463.813	7.337	7.388	6.999588e-05
1276	1464.958	7.337	7.388	5.303299e-05
1277	1466.102	7.321	7.351	5.652988e-05
1278	1467.247	7.321	7.351	5.585421e-05
1279	1468.397	7.307	7.318	4.736681e-05
1280	1469.537	7.307	7.318	5.26417e-05
1281	1470.68	7.281	7.301	4.115533e-05
1282	1471.82	7.281	7.301	4.501968e-05
1283	1472.965	7.251	7.293	4.378688e-05
1284	1474.11	7.251	7.293	3.812067e-05
1285	1475.254	7.251	7.282	4.194954e-05
1286	1476.403	7.251	7.282	3.448151e-05
1287	1477.548	7.223	7.258	3.652042e-05
1288	1478.69	7.223	7.258	3.637817e-05
1289	1479.839	7.213	7.229	3.228864e-05
1290	1480.98	7.213	7.229	3.456451e-05
1291	1482.126	7.191	7.208	2.992966e-05
1292	1483.271	7.191	7.208	3.054611e-05
1293	1484.422	7.162	7.198	3.104388e-05
1294	1485.584	7.162	7.198	2.73929e-05
1295	1486.733	7.138	7.187	2.861389e-05
1296	1487.877	7.138	7.187	2.650392e-05
1297	1489.022	7.131	7.163	2.580453e-05
1298	1490.165	7.131	7.163	2.736923e-05
1299	1491.307	7.115	7.136	2.425162e-05
1300	1492.451	7.115	7.136	2.480881e-05
1301	1493.596	7.098	7.114	2.403825e-05
1302	1494.743	7.098	7.114	2.362338e-05
1303	1495.887	7.069	7.101	2.284106e-05
1304	1497.033	7.069	7.101	2.152527e-05
