# 2pts measurement, sourcing 1mA
# index	time	T_plat(K)	T_samp(K)	V(V)
845	969.693	8.576	8.603	1.11341
846	970.836	8.576	8.603	1.108027
847	971.98	8.548	8.598	1.103198
848	973.126	8.548	8.598	1.095178
849	974.275	8.533	8.58	1.090687
850	975.44	8.533	8.58	1.082585
851	976.586	8.523	8.548	1.074077
852	977.731	8.523	8.548	1.067163
853	978.876	8.502	8.512	1.05615
854	980.046	8.502	8.512	1.048819
855	981.206	8.472	8.495	1.038868
856	982.353	8.472	8.495	1.025985
857	983.499	8.441	8.488	1.017072
858	984.669	8.441	8.488	1.001986
859	985.835	8.424	8.475	0.9885113
860	987.138	8.424	8.475	0.9743947
861	988.285	8.415	8.447	0.9520705
862	989.494	8.402	8.413	0.9283177
863	990.638	8.402	8.413	0.9066993
864	991.806	8.374	8.39	0.8692772
865	992.985	8.374	8.39	0.8258256
866	994.156	8.343	8.383	0.7592931
867	995.314	8.343	8.383	0.5398778
868	996.546	8.323	8.375	0.08935428
869	997.709	8.323	8.375	0.07299619
870	998.916	8.314	8.341	0.0688578
871	1000.107	8.314	8.341	0.06707366
872	1001.324	8.305	8.319	0.0657059
873	1002.515	8.305	8.319	0.06428772
874	1003.722	8.28	8.29	0.06324886
875	1004.895	8.28	8.29	0.06248519
876	1006.041	8.248	8.279	0.06144555
877	1007.185	8.248	8.279	0.06081288
878	1008.331	8.224	8.274	0.06011656
879	1009.478	8.224	8.274	0.0592824
880	1010.625	8.221	8.254	0.05884086
881	1011.772	8.221	8.254	0.05812731
882	1012.92	8.207	8.224	0.05773097
883	1014.062	8.207	8.224	0.05727434
884	1015.209	8.192	8.199	0.05660314
