# 2pts measurement, sourcing 1mA
# index	time	T_plat(K)	T_samp(K)	V(V)
97	111.676	8.462	8.487	0.005929543
98	112.826	8.462	8.487	0.005950337
99	113.974	8.476	8.492	0.005937521
100	115.127	8.476	8.492	0.005956618
101	116.281	8.504	8.518	0.00598046
102	117.426	8.504	8.518	0.00603333
103	118.579	8.534	8.553	0.006054457
104	119.729	8.534	8.553	0.00607984
105	120.88	8.55	8.576	0.006116834
106	122.029	8.55	8.576	0.006102575
107	123.179	8.555	8.582	0.006114455
108	124.324	8.555	8.582	0.006152052
109	125.468	8.571	8.598	0.006195918
110	126.611	8.571	8.598	0.006275096
111	127.755	8.6	8.615	0.006302591
112	128.9	8.6	8.615	0.006382449
113	130.044	8.632	8.649	0.006428691
114	131.193	8.632	8.649	0.006470187
115	132.343	8.637	8.674	0.006547416
116	133.495	8.637	8.674	0.006581439
117	134.64	8.667	8.686	0.006663585
118	135.79	8.667	8.686	0.006755922
119	136.939	8.698	8.696	0.006828978
120	138.087	8.698	8.696	0.006976469
121	139.234	8.712	8.714	0.007066763
122	140.382	8.712	8.714	0.007204654
123	141.529	8.719	8.745	0.007354691
124	142.676	8.719	8.745	0.007444392
125	143.826	8.732	8.745	0.007635069
126	144.979	8.732	8.745	0.007760155
127	146.119	8.76	8.787	0.007907977
128	147.263	8.76	8.787	0.008136677
129	148.407	8.79	8.794	0.008261686
130	149.549	8.79	8.794	0.008557418
131	150.694	8.81	8.807	0.008762614
132	151.836	8.81	8.807	0.009037731
133	152.984	8.817	8.835	0.009349336
134	154.133	8.817	8.835	0.009495893
135	155.283	8.827	8.863	0.009918322
136	156.428	8.827	8.863	0.01019149
137	157.571	8.854	8.887	0.01056402
138	158.715	8.854	8.887	0.01113599
139	159.861	8.887	8.898	0.01147211
140	161.011	8.887	8.898	0.01223417
141	162.159	8.911	8.907	0.01282802
142	163.308	8.911	8.907	0.01346981
143	164.455	8.921	8.942	0.01445192
144	165.599	8.921	8.942	0.01497602
145	166.743	8.931	8.962	0.01649952
146	167.888	8.931	8.962	0.01791651
147	169.032	8.956	8.992	0.01951037
148	170.176	8.956	8.992	0.02262277
149	171.324	8.989	9.006	0.02463413
150	172.478	8.989	9.006	0.02957482
151	173.624	9.016	9.014	0.03433836
152	174.768	9.016	9.014	0.03921954
153	175.916	9.029	9.032	0.04910263
154	177.061	9.029	9.032	0.05567514
155	178.202	9.037	9.063	0.06789041
156	179.353	9.037	9.063	0.0793208
157	180.502	9.052	9.09	0.08990325
158	181.642	9.052	9.09	0.1099142
159	182.784	9.08	9.104	0.1248068
160	183.927	9.08	9.104	0.1506203
161	185.074	9.11	9.112	0.1758058
162	186.22	9.11	9.112	0.1988173
163	187.502	9.127	9.138	0.2295558
164	188.649	9.127	9.138	0.2606155
165	189.795	9.155	9.158	0.2854556
166	190.935	9.155	9.158	0.3137312
167	192.095	9.173	9.19	0.3305952
168	193.239	9.173	9.19	0.3497225
169	194.387	9.18	9.206	0.3677608
170	195.531	9.18	9.206	0.3803646
171	196.674	9.19	9.213	0.398295
172	197.82	9.19	9.213	0.410013
173	198.966	9.213	9.223	0.4232132
174	200.107	9.213	9.223	0.4360732
175	201.253	9.245	9.248	0.4446364
176	202.395	9.245	9.248	0.4574354
177	203.548	9.271	9.283	0.4655022
178	204.689	9.271	9.283	0.4744486
179	205.829	9.284	9.308	0.4829615
180	206.972	9.284	9.308	0.4877333
181	208.112	9.29	9.315	0.49621
182	209.257	9.29	9.315	0.5014998
183	210.398	9.309	9.322	0.5079717
184	211.542	9.309	9.322	0.5145772
185	212.682	9.34	9.354	0.5189286
186	213.825	9.34	9.354	0.5258978
187	214.966	9.37	9.377	0.5301084
188	216.106	9.37	9.377	0.5353114
189	217.249	9.387	9.407	0.5404289
190	218.392	9.387	9.407	0.5436695
191	219.534	9.397	9.422	0.5490643
192	220.68	9.397	9.422	0.5523354
193	221.828	9.415	9.431	0.5566343
194	222.974	9.415	9.431	0.5610315
195	224.33	9.445	9.431	0.5650483
196	225.478	9.445	9.431	0.5679746
197	226.627	9.477	9.481	0.5720707
198	227.772	9.477	9.481	0.574398
199	228.923	9.499	9.516	0.5777362
200	230.069	9.499	9.516	0.5804983
201	231.219	9.509	9.534	0.5825195
202	232.367	9.509	9.534	0.5857219
203	233.516	9.521	9.541	0.5875651
204	234.661	9.521	9.541	0.5900592
205	235.805	9.543	9.552	0.5922304
206	236.948	9.543	9.552	0.5936527
207	238.091	9.571	9.574	0.5963717
208	239.239	9.571	9.574	0.5979215
209	240.386	9.595	9.589	0.6000051
210	241.58	9.595	9.589	0.6021017
211	242.726	9.607	9.622	0.6034788
212	243.88	9.607	9.622	0.605813
213	245.026	9.637	9.654	0.6073681
214	246.176	9.637	9.654	0.6088303
215	247.323	9.654	9.681	0.6108483
216	248.468	9.654	9.681	0.6119345
217	249.613	9.662	9.692	0.6138585
218	250.76	9.662	9.692	0.6152689
219	251.906	9.675	9.697	0.6163128
220	253.049	9.675	9.697	0.6179819
221	254.197	9.699	9.712	0.6188032
222	255.346	9.699	9.712	0.6204267
223	256.496	9.73	9.745	0.6217853
224	257.648	9.73	9.745	0.6227998
225	258.797	9.753	9.778	0.6244621
226	259.948	9.753	9.778	0.6253409
227	261.098	9.762	9.794	0.6266985
228	262.25	9.762	9.794	0.6279913
229	263.4	9.772	9.798	0.6287543
230	264.545	9.772	9.798	0.6302953
231	265.69	9.81	9.811	0.6311722
232	266.844	9.81	9.811	0.6322675
233	267.998	9.831	9.842	0.6335458
234	269.145	9.831	9.842	0.6341361
235	270.296	9.858	9.879	0.6354833
236	271.446	9.858	9.879	0.6363028
237	272.598	9.869	9.901	0.6371397
238	273.748	9.869	9.901	0.6384112
239	274.899	9.876	9.906	0.6389226
240	276.044	9.876	9.906	0.640076
241	277.189	9.894	9.91	0.6409054
242	278.334	9.894	9.91	0.6415173
243	279.484	9.926	9.935	0.6426984
244	280.635	9.926	9.935	0.6431667
245	281.785	9.957	9.973	0.6440505
246	282.932	9.957	9.973	0.6447147
247	284.08	9.965	9.995	0.6451178
248	285.225	9.965	9.995	0.6461925
249	286.375	9.969	10.002	0.6465803
250	287.529	9.969	10.002	0.6474376
251	288.678	9.982	10.002	0.6482602
252	289.831	9.982	10.002	0.6486467
253	290.978	10.012	10.021	0.6497321
254	292.123	10.012	10.021	0.6502344
255	293.267	10.049	10.06	0.650985
256	294.412	10.049	10.06	0.6518398
257	295.556	10.069	10.096	0.6522084
258	296.7	10.069	10.096	0.653107
259	297.847	10.071	10.105	0.6535354
260	298.99	10.071	10.105	0.6542153
261	300.134	10.117	10.109	0.655026
262	301.285	10.117	10.109	0.6553575
263	302.437	10.126	10.122	0.6562676
264	303.585	10.126	10.122	0.6568437
265	304.731	10.135	10.161	0.6574242
266	305.876	10.135	10.161	0.6582227
267	307.023	10.156	10.2	0.6585632
268	308.169	10.156	10.2	0.6593265
269	309.316	10.189	10.218	0.6597861
270	310.461	10.189	10.218	0.6602122
271	311.606	10.221	10.219	0.6608385
272	312.753	10.221	10.219	0.6609638
273	313.907	10.224	10.217	0.661494
274	315.055	10.224	10.217	0.6618615
275	316.209	10.224	10.241	0.6621782
276	317.359	10.224	10.241	0.6628414
277	318.51	10.237	10.28	0.6631255
278	319.658	10.237	10.28	0.6636844
279	320.804	10.269	10.305	0.6642029
280	321.952	10.269	10.305	0.6644874
281	323.096	10.307	10.311	0.6651813
282	324.242	10.307	10.311	0.6655025
283	325.387	10.33	10.317	0.66601
284	326.538	10.33	10.317	0.6665252
285	327.691	10.335	10.343	0.6668017
286	328.843	10.335	10.343	0.6674753
287	329.993	10.349	10.387	0.6678535
288	331.139	10.349	10.387	0.6682792
289	332.286	10.379	10.42	0.6688229
290	333.432	10.379	10.42	0.6690394
291	334.576	10.416	10.429	0.6696456
292	335.727	10.416	10.429	0.6699653
293	336.881	10.443	10.432	0.6703151
294	338.028	10.443	10.432	0.6708318
295	339.177	10.45	10.449	0.6710091
296	340.327	10.45	10.449	0.6715422
297	341.475	10.456	10.486	0.6718652
298	342.626	10.456	10.486	0.6720856
299	343.777	10.474	10.519	0.6725472
300	344.923	10.474	10.519	0.6726983
301	346.072	10.507	10.531	0.6731377
302	347.225	10.507	10.531	0.673468
303	348.374	10.539	10.532	0.6737022
304	349.527	10.539	10.532	0.6741992
305	350.677	10.552	10.544	0.6744346
306	351.829	10.552	10.544	0.6748141
307	352.987	10.556	10.578	0.6751914
308	354.14	10.556	10.578	0.6753619
309	355.287	10.573	10.618	0.6758152
310	356.432	10.573	10.618	0.676074
311	357.577	10.609	10.64	0.6763803
312	358.724	10.609	10.64	0.6768121
313	359.877	10.62	10.645	0.6770135
314	361.025	10.62	10.645	0.6774244
315	362.172	10.647	10.65	0.6776987
316	363.321	10.647	10.65	0.6779262
317	364.47	10.683	10.676	0.6783043
318	365.619	10.683	10.676	0.6784612
319	366.77	10.71	10.716	0.678835
320	367.922	10.71	10.716	0.679106
321	369.067	10.716	10.745	0.6792784
322	370.213	10.716	10.745	0.6796751
323	371.36	10.719	10.749	0.6798327
324	372.513	10.719	10.749	0.680135
325	373.658	10.736	10.748	0.6803378
326	374.806	10.736	10.748	0.6804163
327	375.952	10.762	10.756	0.6807556
328	377.1	10.762	10.756	0.6808929
329	378.247	10.793	10.792	0.6811778
330	379.396	10.793	10.792	0.6814856
331	380.543	10.807	10.829	0.6816194
332	381.694	10.807	10.829	0.6820241
333	382.838	10.811	10.844	0.6822038
334	383.984	10.811	10.844	0.6824707
335	385.133	10.829	10.844	0.6828164
336	386.281	10.829	10.844	0.6829631
337	387.426	10.865	10.859	0.6833285
338	388.576	10.865	10.859	0.6835362
339	389.725	10.905	10.897	0.6838186
340	390.871	10.905	10.897	0.6841493
341	392.015	10.926	10.942	0.684258
342	393.163	10.926	10.942	0.6845841
343	394.306	10.93	10.962	0.6847936
344	395.453	10.93	10.962	0.685017
345	396.603	10.942	10.967	0.6853054
346	397.746	10.942	10.967	0.6854388
347	398.888	10.973	10.97	0.6857342
348	400.029	10.973	10.97	0.685928
349	401.187	11.011	10.999	0.686093
350	402.34	11.011	10.999	0.6863731
351	403.49	11.031	11.04	0.6864825
352	404.646	11.031	11.04	0.6867085
353	405.795	11.03	11.065	0.6868895
354	406.944	11.03	11.065	0.6870041
355	408.095	11.035	11.066	0.6872784
356	409.244	11.035	11.066	0.6873987
357	410.39	11.06	11.065	0.6876192
358	411.539	11.06	11.065	0.6878458
359	412.685	11.082	11.117	0.6879526
360	413.835	11.082	11.117	0.6882336
361	414.987	11.098	11.116	0.6883724
362	416.137	11.098	11.116	0.6885543
363	417.289	11.13	11.132	0.6888049
364	418.439	11.13	11.132	0.6889271
365	419.588	11.17	11.174	0.6892207
366	420.737	11.17	11.174	0.689389
367	421.886	11.19	11.213	0.6895357
368	423.035	11.19	11.213	0.6897855
369	424.185	11.196	11.231	0.6898827
370	425.336	11.196	11.231	0.6901118
371	426.481	11.205	11.23	0.6902758
372	427.628	11.205	11.23	0.6903995
373	428.771	11.233	11.239	0.6906424
374	429.916	11.233	11.239	0.6907331
375	431.063	11.27	11.282	0.6909123
376	432.209	11.27	11.282	0.69102
377	433.357	11.285	11.301	0.6910866
378	434.503	11.285	11.301	0.6912581
379	435.651	11.28	11.313	0.6912779
380	436.797	11.28	11.313	0.6914415
381	437.945	11.278	11.309	0.6915647
382	439.089	11.278	11.309	0.6915687
383	440.234	11.279	11.291	0.6916152
384	441.379	11.279	11.291	0.6916096
385	442.527	11.297	11.298	0.6917324
386	443.675	11.297	11.298	0.6918819
387	444.822	11.332	11.341	0.6919792
388	445.972	11.332	11.341	0.6922132
389	447.118	11.348	11.376	0.6923214
390	448.265	11.348	11.376	0.6924806
391	449.412	11.349	11.384	0.6926736
392	450.559	11.349	11.384	0.6927976
393	451.706	11.373	11.392	0.6930197
394	452.852	11.373	11.392	0.693165
395	454.001	11.411	11.414	0.6933208
396	455.147	11.411	11.414	0.6935195
397	456.293	11.451	11.454	0.6936188
398	457.442	11.451	11.454	0.6938556
399	458.587	11.476	11.497	0.6940007
400	459.734	11.476	11.497	0.6941457
401	460.879	11.48	11.515	0.6943392
402	462.026	11.48	11.515	0.6944456
403	463.178	11.497	11.524	0.694657
404	464.329	11.497	11.524	0.6948215
405	465.478	11.55	11.54	0.6949589
406	466.624	11.55	11.54	0.6952084
407	467.772	11.563	11.581	0.6953377
408	468.919	11.563	11.581	0.6955333
409	470.064	11.586	11.625	0.6956978
410	471.213	11.586	11.625	0.6958236
411	472.361	11.621	11.654	0.6960458
412	473.509	11.621	11.654	0.6961856
413	474.657	11.67	11.668	0.6963784
414	475.806	11.67	11.668	0.6965443
415	476.951	11.691	11.679	0.696651
416	478.094	11.691	11.679	0.6968448
417	479.242	11.696	11.705	0.6969362
418	480.388	11.696	11.705	0.6970804
419	481.534	11.708	11.742	0.6972241
420	482.682	11.708	11.742	0.6972924
421	483.831	11.74	11.776	0.6974844
422	484.987	11.74	11.776	0.6975448
423	486.131	11.776	11.785	0.697668
424	487.277	11.776	11.785	0.6977945
425	488.425	11.794	11.783	0.6978447
426	489.58	11.794	11.783	0.6979898
427	490.727	11.794	11.795	0.6980633
428	491.877	11.794	11.795	0.6981367
429	493.025	11.792	11.824	0.6982574
430	494.175	11.792	11.824	0.6983114
431	495.323	11.816	11.855	0.6984316
432	496.47	11.816	11.855	0.6985158
433	497.617	11.849	11.866	0.698606
434	498.764	11.849	11.866	0.6987423
435	499.914	11.839	11.864	0.6987938
436	501.062	11.839	11.864	0.6989214
437	502.209	11.885	11.876	0.6990613
438	503.357	11.885	11.876	0.6991646
439	504.507	11.896	11.919	0.6993148
440	505.66	11.896	11.919	0.6993291
441	506.813	11.918	11.958	0.6994447
442	507.962	11.918	11.958	0.6995479
443	509.114	11.954	11.978	0.6996011
444	510.261	11.954	11.978	0.6997425
445	511.407	11.986	11.981	0.6998331
446	512.557	11.986	11.981	0.6999564
447	513.708	12.009	11.995	0.7001764
448	514.857	12.009	11.995	0.7003811
449	516.003	12.063	12.065	0.70071
450	517.151	12.063	12.065	0.7010257
451	518.302	12.16	12.18	0.7014088
452	519.454	12.16	12.18	0.7018542
453	520.604	12.328	12.315	0.7022718
454	521.753	12.328	12.315	0.7027669
455	522.903	12.467	12.451	0.7032103
456	524.052	12.467	12.451	0.703652
457	525.199	12.617	12.578	0.7041329
458	526.343	12.617	12.578	0.7046006
459	527.494	12.81	12.746	0.7050942
460	528.642	12.81	12.746	0.7055863
461	529.787	13.015	12.95	0.7060634
462	530.936	13.015	12.95	0.7065573
463	532.083	13.215	13.167	0.7070081
464	533.23	13.215	13.167	0.7074831
465	534.374	13.421	13.375	0.707917
466	535.521	13.421	13.375	0.7083119
467	536.664	13.616	13.574	0.708684
468	537.809	13.616	13.574	0.7090411
469	538.953	13.824	13.758	0.7093987
470	540.097	13.824	13.758	0.7097312
471	541.241	14.041	13.965	0.7100369
472	542.385	14.041	13.965	0.7103574
473	543.529	14.25	14.188	0.7106359
474	544.671	14.25	14.188	0.7109069
475	545.816	14.443	14.407	0.7111471
476	546.961	14.443	14.407	0.7113576
477	548.102	14.595	14.573	0.7115375
478	549.247	14.595	14.573	0.7116842
479	550.389	14.706	14.69	0.7117999
480	551.528	14.706	14.69	0.7118788
481	552.67	14.731	14.728	0.7119196
482	553.814	14.731	14.728	0.7119426
483	554.963	14.676	14.698	0.7119253
484	556.108	14.676	14.698	0.7119126
485	557.255	14.555	14.614	0.7118424
486	558.4	14.555	14.614	0.7117507
487	559.547	14.397	14.474	0.7116612
488	560.691	14.397	14.474	0.7115326
489	561.835	14.232	14.293	0.7114125
490	562.977	14.232	14.293	0.7112751
491	564.121	14.07	14.124	0.711103
492	565.266	14.07	14.124	0.7109244
493	566.41	13.877	13.94	0.7107258
494	567.554	13.877	13.94	0.7104992
495	568.698	13.658	13.748	0.7102507
496	569.845	13.658	13.748	0.7099816
497	570.988	13.431	13.537	0.7096943
498	572.132	13.431	13.537	0.7093791
499	573.275	13.222	13.312	0.7090779
500	574.419	13.222	13.312	0.7087539
501	575.561	12.986	13.02	0.7084367
502	576.705	12.986	13.02	0.7081267
503	577.849	12.807	12.835	0.7077666
504	578.993	12.807	12.835	0.7073857
505	580.133	12.626	12.634	0.707001
506	581.276	12.626	12.634	0.7065724
507	582.418	12.457	12.568	0.7061638
508	583.56	12.457	12.568	0.7057192
509	584.702	12.297	12.32	0.7053147
510	585.846	12.297	12.32	0.7049388
511	586.99	12.15	12.191	0.7045338
512	588.134	12.15	12.191	0.704183
513	589.285	12.031	12.065	0.70382
514	590.426	12.031	12.065	0.7034947
515	591.567	11.955	11.969	0.7031867
516	592.707	11.955	11.969	0.702851
517	593.846	11.894	11.899	0.7025784
518	594.991	11.894	11.899	0.7022908
519	596.135	11.845	11.876	0.702035
520	597.273	11.845	11.876	0.7018348
521	598.413	11.787	11.828	0.7015889
522	599.557	11.787	11.828	0.701414
523	600.703	11.741	11.779	0.7012157
524	601.842	11.741	11.779	0.7010161
525	602.984	11.722	11.738	0.7008808
526	604.12	11.722	11.738	0.7006644
527	605.257	11.707	11.722	0.7005429
528	606.398	11.707	11.722	0.700371
529	607.541	11.709	11.727	0.7002258
530	608.684	11.709	11.727	0.7001171
531	609.829	11.684	11.722	0.6999474
532	610.973	11.684	11.722	0.6998422
533	612.119	11.65	11.681	0.6996835
534	613.26	11.65	11.681	0.6995477
535	614.407	11.63	11.651	0.6994323
536	615.559	11.63	11.651	0.6992623
537	616.709	11.629	11.635	0.6991615
538	617.859	11.629	11.635	0.6990007
539	619.002	11.623	11.635	0.6988483
540	620.146	11.623	11.635	0.6987416
541	621.292	11.599	11.631	0.6985695
542	622.444	11.599	11.631	0.6984983
543	623.586	11.568	11.609	0.6983544
544	624.73	11.568	11.609	0.6981909
545	625.879	11.542	11.567	0.6980839
546	627.027	11.542	11.567	0.6978903
547	628.172	11.535	11.542	0.6977683
548	629.32	11.535	11.542	0.6976249
549	630.467	11.532	11.556	0.6974462
550	631.612	11.532	11.556	0.6973549
551	632.753	11.508	11.536	0.6971594
552	633.903	11.508	11.536	0.697049
553	635.045	11.483	11.511	0.6969181
554	636.188	11.483	11.511	0.6967443
555	637.333	11.478	11.477	0.6966835
556	638.48	11.478	11.477	0.6965166
557	639.627	11.447	11.452	0.6963992
558	640.77	11.447	11.452	0.6962647
559	641.913	11.412	11.446	0.6960781
560	643.054	11.412	11.446	0.6959823
561	644.2	11.393	11.445	0.6957928
562	645.344	11.393	11.445	0.6956465
563	646.489	11.387	11.423	0.6955049
564	647.635	11.387	11.423	0.6952981
565	648.777	11.376	11.38	0.6951818
566	649.918	11.376	11.38	0.6949802
567	651.065	11.347	11.387	0.6948563
568	652.209	11.347	11.387	0.6947351
569	653.352	11.309	11.336	0.6945137
570	654.495	11.309	11.336	0.6944082
571	655.636	11.281	11.333	0.6942225
572	656.78	11.281	11.333	0.6940722
573	657.924	11.275	11.318	0.69394
574	659.066	11.275	11.318	0.6937065
575	660.207	11.269	11.28	0.6935994
576	661.357	11.269	11.28	0.6934025
577	662.5	11.243	11.241	0.6932334
578	663.641	11.243	11.241	0.6930922
579	664.781	11.205	11.223	0.6928476
580	665.922	11.205	11.223	0.6927574
581	667.063	11.176	11.223	0.6925544
582	668.201	11.176	11.223	0.6924137
583	669.344	11.17	11.218	0.6922817
584	670.486	11.17	11.218	0.6920496
585	671.626	11.168	11.186	0.6919646
586	672.768	11.168	11.186	0.691757
587	673.908	11.151	11.176	0.691591
588	675.047	11.151	11.176	0.6914563
589	676.185	11.115	11.126	0.6912176
590	677.323	11.115	11.126	0.6911085
591	678.464	11.081	11.124	0.6908801
592	679.606	11.081	11.124	0.6907143
593	680.747	11.065	11.118	0.690536
594	681.887	11.065	11.118	0.6903224
595	683.03	11.07	11.096	0.6902681
596	684.176	11.07	11.096	0.690047
597	685.32	11.063	11.061	0.6899163
598	686.465	11.063	11.061	0.6897662
599	687.609	11.031	11.034	0.6895121
600	688.754	11.031	11.034	0.6894061
601	689.897	11.02	11.029	0.6891465
602	691.05	11.02	11.029	0.6889555
603	692.192	10.992	11.026	0.6887885
604	693.335	10.992	11.026	0.6885046
605	694.479	10.95	11.002	0.6883617
606	695.621	10.95	11.002	0.6881152
607	696.764	10.922	10.961	0.6879305
608	697.907	10.922	10.961	0.6877038
609	699.057	10.903	10.971	0.6873444
610	700.203	10.903	10.971	0.6872079
611	701.358	10.897	10.904	0.6869075
612	702.512	10.897	10.904	0.6866832
613	703.667	10.877	10.905	0.6865301
614	704.816	10.877	10.905	0.6862175
615	705.964	10.841	10.89	0.686103
616	707.115	10.841	10.89	0.6858686
617	708.271	10.809	10.853	0.6856067
618	709.422	10.809	10.853	0.6854744
619	710.574	10.799	10.815	0.6851865
620	711.726	10.799	10.815	0.6850607
621	712.88	10.804	10.809	0.6849026
622	714.04	10.804	10.809	0.6846369
623	715.2	10.794	10.817	0.6845307
624	716.351	10.794	10.817	0.6842698
625	717.501	10.762	10.808	0.684056
626	718.65	10.762	10.808	0.683907
627	719.807	10.728	10.774	0.6835871
628	720.956	10.728	10.774	0.6834344
629	722.11	10.712	10.735	0.683202
630	723.265	10.712	10.735	0.6829156
631	724.415	10.709	10.718	0.6827845
632	725.563	10.709	10.718	0.6824676
633	726.71	10.672	10.729	0.6822811
634	727.858	10.672	10.729	0.6820737
635	729.007	10.673	10.715	0.6817635
636	730.153	10.673	10.715	0.6816517
637	731.303	10.637	10.686	0.6813155
638	732.454	10.637	10.686	0.6810888
639	733.604	10.615	10.644	0.6809016
640	734.756	10.615	10.644	0.6805227
641	735.903	10.61	10.62	0.6804083
642	737.049	10.61	10.62	0.6800792
643	738.193	10.605	10.619	0.6797989
644	739.337	10.605	10.619	0.6796207
645	740.479	10.579	10.616	0.6792158
646	741.624	10.579	10.616	0.6790646
647	742.768	10.542	10.591	0.6787699
648	743.914	10.542	10.591	0.6785668
649	745.061	10.523	10.558	0.6784124
650	746.204	10.523	10.558	0.6780217
651	747.348	10.517	10.555	0.6778928
652	748.492	10.517	10.555	0.677544
653	749.641	10.481	10.513	0.6772176
654	750.784	10.481	10.513	0.6770084
655	751.928	10.464	10.478	0.6765535
656	753.072	10.464	10.478	0.6763571
657	754.214	10.46	10.467	0.6759877
658	755.358	10.46	10.467	0.6756145
659	756.502	10.446	10.466	0.675364
660	757.647	10.446	10.466	0.6748996
661	758.795	10.416	10.452	0.674703
662	759.936	10.416	10.452	0.6743294
663	761.081	10.378	10.412	0.6739249
664	762.227	10.378	10.412	0.6737108
665	763.371	10.356	10.412	0.6732237
666	764.515	10.356	10.412	0.6729912
667	765.658	10.35	10.358	0.6726015
668	766.801	10.35	10.358	0.6721937
669	767.946	10.345	10.366	0.6719809
670	769.093	10.345	10.366	0.6714715
671	770.238	10.319	10.352	0.6712113
672	771.382	10.319	10.352	0.67084
673	772.521	10.284	10.321	0.6704368
674	773.661	10.284	10.321	0.670332
675	774.812	10.267	10.313	0.6698892
676	775.951	10.267	10.313	0.6696673
677	777.093	10.26	10.269	0.6692981
678	778.231	10.26	10.269	0.6688128
679	779.371	10.256	10.268	0.6685873
680	780.517	10.256	10.268	0.668016
681	781.656	10.234	10.262	0.6677191
682	782.796	10.234	10.262	0.6672926
683	783.935	10.197	10.217	0.6667465
684	785.076	10.197	10.217	0.6664956
685	786.22	10.165	10.193	0.6658702
686	787.362	10.165	10.193	0.6655622
687	788.503	10.151	10.164	0.6650769
688	789.647	10.151	10.164	0.6645055
689	790.795	10.146	10.156	0.6642078
690	791.945	10.146	10.156	0.6635313
691	793.086	10.131	10.155	0.6631888
692	794.226	10.131	10.155	0.6626964
693	795.373	10.097	10.111	0.6620831
694	796.515	10.097	10.111	0.6618042
695	797.662	10.062	10.094	0.6610876
696	798.809	10.062	10.094	0.6607051
697	799.961	10.045	10.06	0.6602156
