# 2pts measurement, sourcing 1mA
# index	time	T_plat(K)	T_samp(K)	V(V)
122	140.754	11.861	11.703	1.920308
123	141.905	11.861	11.703	1.921558
124	143.064	12.072	12.052	1.92426
125	144.286	12.234	12.198	1.926016
126	145.43	12.234	12.198	1.926905
127	146.583	12.432	12.405	1.929322
128	147.73	12.432	12.405	1.929903
129	148.892	12.643	12.64	1.932096
130	150.037	12.643	12.64	1.933691
131	151.184	12.897	12.897	1.934763
132	152.331	12.897	12.897	1.935787
133	153.477	13.142	12.994	1.93657
134	154.621	13.142	12.994	1.937964
135	155.77	13.381	13.346	1.938584
136	156.923	13.381	13.346	1.938841
137	158.077	13.587	13.556	1.940092
138	159.228	13.587	13.556	1.9402
139	160.376	13.795	13.689	1.941254
140	161.527	13.795	13.689	1.941428
141	162.695	14.006	13.903	1.941438
142	163.842	14.006	13.903	1.941945
143	164.991	14.281	14.239	1.942541
144	166.14	14.281	14.239	1.942325
145	167.292	14.505	14.333	1.94239
146	168.464	14.505	14.333	1.943233
147	169.614	14.714	14.668	1.943426
148	170.765	14.714	14.668	1.943233
149	171.916	14.936	14.87	1.943432
150	173.065	14.936	14.87	1.943598
151	174.215	15.16	14.995	1.943364
152	175.364	15.16	14.995	1.943598
153	176.51	15.359	15.311	1.943051
154	177.655	15.359	15.311	1.943131
155	178.811	15.561	15.525	1.943105
156	179.961	15.561	15.525	1.942801
157	181.112	15.754	15.731	1.942665
158	182.26	15.754	15.731	1.942814
159	183.411	15.991	15.841	1.942968
160	184.56	15.991	15.841	1.942402
161	185.709	16.208	16.145	1.942226
162	186.86	16.208	16.145	1.942501
163	188.011	16.419	16.362	1.942178
164	189.173	16.419	16.362	1.94157
165	190.324	16.629	16.585	1.941628
166	191.49	16.629	16.585	1.941013
167	192.646	16.847	16.801	1.940853
168	193.795	16.847	16.801	1.940188
169	194.942	17.094	16.913	1.940254
170	196.094	17.094	16.913	1.939794
171	197.246	17.364	17.29	1.93882
172	198.4	17.364	17.29	1.938252
173	199.558	17.636	17.561	1.937874
174	200.711	17.636	17.561	1.936911
175	201.865	17.912	17.842	1.936624
176	203.015	17.912	17.842	1.93631
177	204.167	18.163	18.115	1.936019
178	205.32	18.163	18.115	1.934829
179	206.474	18.39	18.348	1.934343
180	207.626	18.39	18.348	1.9336
181	208.778	18.561	18.454	1.933548
182	209.932	18.561	18.454	1.933035
183	211.089	18.767	18.726	1.932714
184	212.245	18.767	18.726	1.932648
185	213.398	18.897	18.895	1.932235
186	214.552	18.897	18.895	1.931658
187	215.706	19.052	19.124	1.931085
188	216.856	19.052	19.124	1.930616
189	218.006	19.265	19.282	1.930221
190	219.16	19.265	19.282	1.92983
191	220.323	19.421	19.444	1.929487
192	221.488	19.421	19.444	1.929018
193	222.64	19.58	19.607	1.928411
194	223.794	19.58	19.607	1.927868
195	224.951	19.742	19.772	1.928224
196	226.113	19.742	19.772	1.927536
197	227.265	19.882	19.909	1.927545
198	228.426	19.882	19.909	1.927405
199	229.577	19.952	19.972	1.926985
200	230.729	19.952	19.972	1.927366
201	231.884	19.952	19.967	1.927219
202	233.04	19.952	19.967	1.927635
203	234.197	19.875	19.892	1.927941
204	235.349	19.875	19.892	1.927988
205	236.508	19.705	19.711	1.929136
206	237.657	19.705	19.711	1.929502
207	238.812	19.498	19.498	1.930273
208	239.966	19.498	19.498	1.93061
209	241.121	19.251	19.243	1.931651
210	242.274	19.251	19.243	1.931901
211	243.427	18.984	18.977	1.932973
212	244.578	18.984	18.977	1.933366
213	245.732	18.688	18.685	1.934073
214	246.888	18.688	18.685	1.93485
215	248.042	18.39	18.392	1.935168
216	249.191	18.39	18.392	1.935926
217	250.34	18.112	18.112	1.936184
218	251.497	18.112	18.112	1.937027
219	252.654	17.868	17.862	1.937384
220	253.812	17.868	17.862	1.937937
221	254.967	17.649	17.648	1.938602
222	256.128	17.649	17.648	1.93867
223	257.287	17.447	17.456	1.939366
224	258.445	17.447	17.456	1.939504
225	259.609	17.256	17.272	1.940059
226	260.764	17.256	17.272	1.940384
227	261.92	17.072	17.085	1.940669
228	263.077	17.072	17.085	1.94023
229	264.23	16.893	16.896	1.940655
230	265.38	16.893	16.896	1.940934
231	266.534	16.716	16.718	1.941066
232	267.691	16.716	16.718	1.941867
233	268.843	16.531	16.544	1.941578
234	270.0	16.531	16.544	1.941992
235	271.15	16.313	16.356	1.942294
236	272.305	16.313	16.356	1.942522
237	273.458	16.117	16.154	1.942847
238	274.613	16.117	16.154	1.942529
239	275.766	15.919	15.961	1.943285
240	276.915	15.919	15.961	1.943119
241	278.064	15.711	15.764	1.943715
242	279.227	15.711	15.764	1.943926
243	280.38	15.511	15.568	1.943983
244	281.53	15.511	15.568	1.943826
245	282.686	15.336	15.363	1.944392
246	283.846	15.336	15.363	1.943939
247	284.999	15.129	15.166	1.943562
248	286.158	15.129	15.166	1.943594
249	287.322	14.949	14.987	1.943782
250	288.475	14.949	14.987	1.943591
251	289.632	14.792	14.84	1.943426
252	290.785	14.792	14.84	1.9433
253	291.939	14.666	14.718	1.94342
254	293.091	14.666	14.718	1.94331
255	294.241	14.561	14.601	1.943283
256	295.394	14.561	14.601	1.942626
257	296.55	14.457	14.483	1.943073
258	297.704	14.457	14.483	1.943198
259	298.854	14.349	14.376	1.943307
260	300.007	14.349	14.376	1.942792
261	301.159	14.245	14.287	1.942239
262	302.311	14.245	14.287	1.942142
263	303.466	14.161	14.21	1.941478
264	304.62	14.161	14.21	1.942263
265	305.775	14.085	14.127	1.941579
266	307.013	14.085	14.127	1.941306
267	308.167	14.01	14.033	1.941469
268	309.326	14.01	14.033	1.941144
269	310.482	13.916	13.938	1.940645
270	311.76	13.816	13.854	1.940683
271	312.915	13.816	13.854	1.940235
272	314.067	13.727	13.779	1.940104
273	315.225	13.727	13.779	1.939573
274	316.383	13.661	13.695	1.939235
275	317.536	13.661	13.695	1.938904
276	318.691	13.572	13.598	1.939512
277	319.841	13.572	13.598	1.938532
278	321.002	13.475	13.495	1.938691
279	322.155	13.475	13.495	1.938513
280	323.305	13.371	13.406	1.937752
281	324.461	13.371	13.406	1.938306
282	325.614	13.284	13.334	1.937252
283	326.768	13.284	13.334	1.937169
284	327.928	13.174	13.247	1.936634
285	329.085	13.174	13.247	1.936046
286	330.243	13.079	13.146	1.936487
287	331.398	13.079	13.146	1.935422
288	332.55	13.019	13.063	1.935141
289	333.722	13.019	13.063	1.935392
290	334.879	12.968	12.994	1.933866
291	336.033	12.968	12.994	1.934545
292	337.186	12.902	12.933	1.934183
293	338.337	12.902	12.933	1.932973
294	339.49	12.821	12.88	1.933161
295	340.649	12.821	12.88	1.932351
296	341.802	12.736	12.806	1.932352
297	342.975	12.736	12.806	1.931957
298	344.13	12.652	12.71	1.930452
299	345.286	12.652	12.71	1.930363
300	346.44	12.585	12.617	1.93012
301	347.596	12.585	12.617	1.928858
302	348.746	12.504	12.541	1.929209
303	349.899	12.504	12.541	1.927374
304	351.049	12.403	12.462	1.927396
305	352.212	12.403	12.462	1.927009
306	353.364	12.298	12.376	1.92467
307	354.521	12.298	12.376	1.925075
308	355.675	12.186	12.254	1.923713
309	356.826	12.186	12.254	1.922563
310	357.981	12.107	12.144	1.923053
311	359.133	12.107	12.144	1.920377
312	360.284	12.032	12.067	1.920574
313	361.437	12.032	12.067	1.919673
314	362.587	11.933	11.99	1.917674
315	363.751	11.933	11.99	1.917873
316	364.902	11.826	11.901	1.914842
317	366.055	11.826	11.901	1.914473
318	367.206	11.723	11.795	1.913837
319	368.362	11.723	11.795	1.910341
320	369.512	11.635	11.682	1.91103
321	370.666	11.635	11.682	1.908899
322	371.816	11.556	11.591	1.907216
323	372.967	11.556	11.591	1.907413
324	374.118	11.474	11.524	1.903585
325	375.274	11.474	11.524	1.903567
326	376.429	11.365	11.441	1.901998
327	377.586	11.365	11.441	1.89799
328	378.741	11.255	11.29	1.898568
329	379.89	11.255	11.29	1.895212
330	381.043	11.177	11.215	1.894426
331	382.195	11.177	11.215	1.893695
332	383.349	11.067	11.111	1.888027
333	384.498	11.067	11.111	1.888793
334	385.647	10.957	10.984	1.885068
335	386.799	10.957	10.984	1.881617
336	387.949	10.892	10.885	1.881871
337	389.1	10.892	10.885	1.875181
338	390.257	10.801	10.818	1.875913
339	391.417	10.801	10.818	1.87354
340	392.567	10.705	10.743	1.866699
341	393.717	10.705	10.743	1.868108
342	394.867	10.589	10.634	1.860587
343	396.019	10.589	10.634	1.858072
344	397.179	10.481	10.512	1.856983
345	398.329	10.481	10.512	1.846662
346	399.491	10.4	10.496	1.847735
347	400.644	10.4	10.496	1.841454
348	401.798	10.318	10.336	1.833042
349	402.953	10.318	10.336	1.833362
350	404.109	10.213	10.249	1.818581
351	405.258	10.213	10.249	1.816519
352	406.41	10.088	10.133	1.811646
353	407.568	10.088	10.133	1.793869
354	408.727	10.016	10.004	1.794608
355	409.939	10.016	10.004	1.780053
356	411.096	9.879	9.901	1.765069
357	412.254	9.879	9.901	1.764153
358	413.407	9.79	9.813	1.742927
359	414.557	9.79	9.813	1.733625
360	415.705	9.696	9.73	1.726571
361	416.855	9.696	9.73	1.694723
362	418.013	9.591	9.631	1.690178
363	419.163	9.591	9.631	1.66431
364	420.317	9.52	9.52	1.639205
365	421.466	9.52	9.52	1.633044
366	422.614	9.402	9.428	1.576299
367	423.769	9.402	9.428	1.565148
368	424.921	9.318	9.344	1.539427
369	426.072	9.318	9.344	1.487223
370	427.222	9.249	9.281	1.494918
371	428.372	9.249	9.281	1.417155
372	429.524	9.179	9.219	1.403798
373	430.674	9.179	9.219	1.376053
374	431.827	9.097	9.136	1.248665
375	432.976	9.097	9.136	1.25043
376	434.131	9.02	9.043	1.122946
377	435.283	9.02	9.043	1.019369
378	436.44	8.919	8.962	0.9937467
379	437.591	8.919	8.962	0.7147925
380	438.742	8.827	8.893	0.6550012
381	439.891	8.827	8.893	0.446943
382	441.051	8.718	8.789	0.2718916
383	442.206	8.718	8.789	0.2466604
384	443.423	8.627	8.67	0.1616963
385	444.633	8.627	8.67	0.1343824
386	445.781	8.515	8.546	0.1291355
387	446.931	8.515	8.546	0.1130888
388	448.079	8.412	8.451	0.1093245
389	449.31	8.289	8.357	0.1058267
390	450.459	8.289	8.357	0.09971929
391	451.612	8.172	8.247	0.09855758
392	452.761	8.172	8.247	0.09716454
393	453.916	8.083	8.134	0.0945919
394	455.067	8.083	8.134	0.09377379
395	456.22	7.96	7.995	0.09129336
396	457.375	7.96	7.995	0.09017871
397	458.539	7.834	7.871	0.08958904
398	459.687	7.834	7.871	0.08759601
399	460.846	7.716	7.783	0.08708965
400	462.004	7.716	7.783	0.08597513
401	463.153	7.6	7.68	0.08457827
402	464.302	7.6	7.68	0.08413284
403	465.456	7.514	7.558	0.0822143
404	466.609	7.514	7.558	0.08186838
405	467.761	7.4	7.439	0.08113553
406	468.919	7.4	7.439	0.07940662
407	470.073	7.27	7.314	0.07868981
408	471.224	7.27	7.314	0.07724775
409	472.378	7.121	7.19	0.07634506
410	473.528	7.121	7.19	0.07563546
411	474.706	6.981	7.19	0.07420869
412	475.86	6.981	7.19	0.07342212
413	477.014	6.813	6.979	0.07208033
414	478.177	6.813	6.979	0.07019614
415	479.33	6.705	6.757	0.06976196
416	480.481	6.705	6.757	0.06861328
417	481.638	6.512	6.709	0.06700841
418	482.787	6.512	6.709	0.06597661
419	483.936	6.349	6.452	0.06332257
420	485.091	6.349	6.452	0.06227059
421	486.244	6.153	6.264	0.06163625
422	487.4	6.153	6.264	0.06082065
423	488.56	5.936	6.156	0.0602624
424	489.711	5.936	6.156	0.0594731
425	490.869	5.715	5.847	0.05802337
426	492.023	5.715	5.847	0.05602746
427	493.187	5.457	5.601	0.05520475
428	494.337	5.457	5.601	0.05485757
429	495.487	5.224	5.363	0.05433415
430	496.637	5.224	5.363	0.05393386
431	497.792	5.017	5.14	0.05370788
432	498.942	5.017	5.14	0.0533443
433	500.094	4.848	4.97	0.05317841
434	501.245	4.848	4.97	0.05295518
435	502.396	4.701	4.818	0.05275439
436	503.546	4.701	4.818	0.05263542
437	504.698	4.578	4.687	0.05239769
438	505.855	4.578	4.687	0.05225107
439	507.013	4.478	4.583	0.05213706
440	508.171	4.478	4.583	0.0519353
441	509.326	4.396	4.496	0.05187024
