# 2pts measurement, sourcing 1mA
# index	time	T_plat(K)	T_samp(K)	V(V)
162	186.846	4.554	4.624	0.3911193
163	187.992	4.566	4.636	0.39064
164	189.14	4.566	4.636	0.3914213
165	190.288	4.583	4.648	0.3919129
166	191.434	4.583	4.648	0.3917102
167	192.579	4.606	4.671	0.3924968
168	193.73	4.606	4.671	0.3920922
169	194.874	4.628	4.693	0.3926973
170	196.019	4.628	4.693	0.3932186
171	197.167	4.646	4.714	0.3929691
172	198.327	4.646	4.714	0.3937516
173	199.474	4.659	4.728	0.3935836
174	200.621	4.659	4.728	0.3939823
175	201.766	4.675	4.739	0.3945499
176	202.914	4.675	4.739	0.3942423
177	204.058	4.699	4.76	0.3949299
178	205.212	4.699	4.76	0.3948959
179	206.36	4.726	4.786	0.3951368
180	207.51	4.726	4.786	0.3956712
181	208.673	4.748	4.812	0.3954189
182	209.819	4.748	4.812	0.3959725
183	210.97	4.765	4.831	0.3961595
184	212.121	4.765	4.831	0.3961866
185	213.271	4.779	4.843	0.3967017
186	214.421	4.779	4.843	0.3964651
187	215.573	4.801	4.86	0.3968843
188	216.722	4.801	4.86	0.3971829
189	217.872	4.827	4.886	0.3970672
190	219.087	4.827	4.886	0.3975472
191	220.234	4.851	4.913	0.3975795
192	221.385	4.851	4.913	0.3976279
193	222.532	4.859	4.932	0.3980313
194	223.682	4.859	4.932	0.3977771
195	224.833	4.875	4.94	0.3981723
196	225.982	4.875	4.94	0.3983657
197	227.131	4.895	4.953	0.398301
198	228.286	4.895	4.953	0.3987261
199	229.438	4.92	4.976	0.3985401
200	230.589	4.92	4.976	0.3988451
201	231.737	4.946	5.002	0.3991188
202	232.888	4.946	5.002	0.3989688
203	234.04	4.963	5.024	0.3994454
204	235.189	4.963	5.024	0.399534
205	236.341	4.99	5.043	0.3999672
206	237.495	4.99	5.043	0.4005661
207	238.652	5.052	5.137	0.4006176
208	239.806	5.052	5.137	0.4012761
209	240.963	5.145	5.205	0.4018131
210	242.112	5.145	5.205	0.4022967
211	243.262	5.258	5.314	0.4030002
212	244.411	5.258	5.314	0.403375
213	245.558	5.402	5.455	0.403985
214	246.708	5.402	5.455	0.4045096
215	247.858	5.569	5.62	0.4048608
216	249.009	5.569	5.62	0.4052674
217	250.161	5.717	5.768	0.4054428
218	251.316	5.717	5.768	0.4057865
219	252.471	5.839	5.89	0.4061656
220	253.616	5.839	5.89	0.4063198
221	254.768	5.978	6.027	0.4066658
222	255.919	5.978	6.027	0.4069096
223	257.066	6.143	6.187	0.4071198
224	258.214	6.143	6.187	0.4073977
225	259.363	6.302	6.344	0.4075608
226	260.508	6.302	6.344	0.4077804
227	261.651	6.473	6.515	0.4079557
228	262.801	6.473	6.515	0.4081389
229	263.954	6.647	6.691	0.4083641
230	265.1	6.647	6.691	0.4084538
231	266.247	6.818	6.86	0.4086372
232	267.399	6.818	6.86	0.408786
233	268.554	6.993	7.031	0.4089191
234	269.703	6.993	7.031	0.4091077
235	270.856	7.207	7.24	0.4091807
236	272.006	7.207	7.24	0.409324
237	273.154	7.414	7.445	0.4094422
238	274.304	7.414	7.445	0.4095184
239	275.451	7.619	7.655	0.4096439
240	276.6	7.619	7.655	0.4096819
241	277.751	7.792	7.831	0.4097731
242	278.903	7.792	7.831	0.409862
243	280.057	7.957	7.994	0.4099057
244	281.199	7.957	7.994	0.4099987
245	282.346	8.145	8.173	0.4100395
246	283.494	8.145	8.173	0.4100931
247	284.64	8.325	8.35	0.4101563
248	285.787	8.325	8.35	0.4101691
249	286.94	8.483	8.509	0.4102195
250	288.087	8.483	8.509	0.4102337
251	289.241	8.588	8.618	0.4102699
252	290.39	8.588	8.618	0.41033
253	291.54	8.75	8.746	0.4103545
254	292.77	8.75	8.746	0.4104128
255	293.919	8.949	8.926	0.4104512
256	295.081	8.949	8.926	0.410472
257	296.228	9.103	8.926	0.4105221
258	297.381	9.103	8.926	0.4105421
259	298.531	9.261	9.196	0.4105743
260	299.756	9.439	9.454	0.4106169
261	300.913	9.439	9.454	0.4106378
262	302.104	9.638	9.532	0.4106686
263	303.252	9.638	9.532	0.410708
264	304.407	9.873	9.843	0.4107266
265	305.554	9.873	9.843	0.4107703
266	306.71	10.134	10.09	0.4107942
267	307.875	10.134	10.09	0.4108206
268	309.025	10.362	10.241	0.410851
269	310.177	10.362	10.241	0.4108629
270	311.33	10.604	10.604	0.4108908
271	312.484	10.604	10.604	0.4109098
272	313.635	10.856	10.871	0.4109177
273	314.787	10.856	10.871	0.4109417
274	315.939	11.096	11.079	0.4109498
275	317.091	11.096	11.079	0.4109672
276	318.243	11.355	11.19	0.410986
277	319.396	11.355	11.19	0.4109922
278	320.549	11.589	11.554	0.411005
279	321.708	11.589	11.554	0.4110114
280	322.86	11.776	11.781	0.4110231
281	324.015	11.776	11.781	0.4110314
282	325.169	12.008	12.024	0.4110339
283	326.314	12.008	12.024	0.4110419
284	327.463	12.167	12.199	0.4110456
285	328.608	12.167	12.199	0.4110484
286	329.76	12.398	12.269	0.4110559
287	330.909	12.398	12.269	0.4110596
288	332.059	12.621	12.585	0.4110641
289	333.212	12.621	12.585	0.411068
290	334.362	12.789	12.796	0.4110703
291	335.518	12.789	12.796	0.4110748
292	336.682	13.044	13.032	0.4110739
293	337.844	13.044	13.032	0.4110799
294	338.988	13.371	13.312	0.4110798
295	340.134	13.371	13.312	0.411081
296	341.28	13.581	13.549	0.4110798
297	342.433	13.581	13.549	0.4110835
298	343.579	13.805	13.639	0.4110816
299	344.727	13.805	13.639	0.411082
300	345.878	14.025	13.88	0.411082
301	347.03	14.025	13.88	0.4110795
302	348.182	14.264	14.096	0.4110793
303	349.331	14.264	14.096	0.4110769
304	350.495	14.494	14.43	0.4110774
305	351.639	14.494	14.43	0.4110756
306	352.787	14.693	14.538	0.411073
307	353.934	14.693	14.538	0.4110706
308	355.08	14.894	14.858	0.4110696
309	356.229	14.894	14.858	0.4110686
310	357.377	15.114	15.065	0.4110644
311	358.525	15.114	15.065	0.4110602
312	359.673	15.326	15.183	0.4110593
313	360.835	15.326	15.183	0.4110572
314	361.988	15.539	15.474	0.4110519
315	363.144	15.539	15.474	0.4110503
316	364.294	15.757	15.704	0.4110459
317	365.444	15.757	15.704	0.4110427
318	366.596	15.963	15.925	0.4110395
319	367.744	15.963	15.925	0.4110326
320	368.896	16.187	16.021	0.4110303
321	370.046	16.187	16.021	0.4110237
322	371.197	16.425	16.365	0.4110179
323	372.35	16.425	16.365	0.4110149
324	373.5	16.668	16.597	0.4110095
325	374.648	16.668	16.597	0.4110027
326	375.804	16.914	16.844	0.4109962
327	376.955	16.914	16.844	0.4109865
328	378.107	17.18	17.114	0.4109851
329	379.257	17.18	17.114	0.4109766
330	380.41	17.449	17.247	0.4109706
331	381.565	17.449	17.247	0.4109632
332	382.719	17.706	17.65	0.4109547
333	383.875	17.706	17.65	0.4109511
334	385.029	17.962	17.898	0.4109438
335	386.179	17.962	17.898	0.4109386
336	387.329	18.19	18.137	0.4109323
337	388.478	18.19	18.137	0.4109291
338	389.628	18.381	18.341	0.4109259
339	390.785	18.381	18.341	0.410917
340	391.938	18.551	18.601	0.4109154
341	393.094	18.551	18.601	0.4109095
342	394.265	18.745	18.763	0.4109069
343	395.417	18.745	18.763	0.410901
344	396.569	18.896	18.92	0.4108965
345	397.727	18.896	18.92	0.410893
346	398.888	19.046	19.071	0.410888
347	400.035	19.046	19.071	0.4108835
348	401.184	19.204	19.226	0.4108801
349	402.334	19.204	19.226	0.4108724
350	403.483	19.371	19.39	0.4108679
351	404.634	19.371	19.39	0.4108624
352	405.798	19.535	19.553	0.4108586
353	406.95	19.535	19.553	0.4108525
354	408.104	19.69	19.712	0.4108468
355	409.259	19.69	19.712	0.4108447
356	410.413	19.818	19.844	0.4108409
357	411.566	19.818	19.844	0.4108374
358	412.735	19.892	19.916	0.4108381
359	413.906	19.892	19.916	0.41084
360	415.06	19.9	19.914	0.4108393
361	416.213	19.9	19.914	0.4108429
362	417.367	19.848	19.856	0.4108471
363	418.521	19.848	19.856	0.4108534
364	419.672	19.71	19.711	0.410859
365	420.83	19.71	19.711	0.410864
366	421.987	19.534	19.538	0.4108706
367	423.143	19.534	19.538	0.4108766
368	424.3	19.305	19.307	0.4108871
369	425.452	19.305	19.307	0.4108932
370	426.614	19.049	19.044	0.4108992
371	427.767	19.049	19.044	0.410908
372	428.925	18.779	18.768	0.4109174
373	430.085	18.779	18.768	0.4109228
374	431.238	18.509	18.5	0.4109313
375	432.392	18.509	18.5	0.4109388
376	433.546	18.252	18.251	0.4109419
377	434.701	18.252	18.251	0.4109495
378	435.857	18.013	18.019	0.410957
379	437.011	18.013	18.019	0.4109612
380	438.165	17.784	17.788	0.4109676
381	439.317	17.784	17.788	0.4109706
382	440.469	17.57	17.567	0.4109789
383	441.617	17.57	17.567	0.4109836
384	442.768	17.308	17.354	0.4109862
385	443.92	17.308	17.354	0.4109953
386	445.073	17.095	17.14	0.4109991
387	446.226	17.095	17.14	0.4110018
388	447.384	16.915	16.931	0.4110075
389	448.535	16.915	16.931	0.4110125
390	449.686	16.687	16.722	0.4110175
391	450.849	16.687	16.722	0.4110203
392	451.998	16.484	16.525	0.4110225
393	453.151	16.484	16.525	0.4110295
394	454.305	16.282	16.331	0.4110304
395	455.483	16.282	16.331	0.4110368
396	456.631	16.123	16.137	0.4110405
397	457.786	16.123	16.137	0.4110429
398	458.935	15.897	15.94	0.4110447
399	460.089	15.897	15.94	0.4110517
400	461.244	15.699	15.736	0.4110508
401	462.479	15.699	15.736	0.4110557
402	463.629	15.493	15.536	0.4110594
403	464.795	15.493	15.536	0.4110605
404	465.949	15.296	15.349	0.4110631
405	467.179	15.11	15.165	0.4110634
406	468.341	15.11	15.165	0.411067
407	469.494	14.926	14.975	0.4110707
408	470.643	14.926	14.975	0.4110692
409	471.796	14.722	14.76	0.4110743
410	472.962	14.722	14.76	0.4110754
411	474.122	14.508	14.551	0.4110756
412	475.274	14.508	14.551	0.4110774
413	476.426	14.356	14.358	0.411079
414	477.578	14.356	14.358	0.4110776
415	478.731	14.118	14.182	0.4110806
416	479.884	14.118	14.182	0.4110803
417	481.042	13.949	14.001	0.4110816
418	482.192	13.949	14.001	0.4110805
419	483.345	13.765	13.802	0.4110799
420	484.498	13.765	13.802	0.4110805
421	485.648	13.563	13.603	0.4110776
422	486.806	13.563	13.603	0.4110785
423	487.97	13.423	13.428	0.4110742
424	489.126	13.423	13.428	0.4110747
425	490.279	13.197	13.268	0.4110724
426	491.43	13.197	13.268	0.4110718
427	492.591	13.037	13.091	0.4110688
428	493.744	13.037	13.091	0.4110668
429	494.913	12.895	12.923	0.4110689
430	496.063	12.895	12.923	0.4110631
431	497.213	12.692	12.757	0.4110602
432	498.358	12.692	12.757	0.4110568
433	499.503	12.545	12.599	0.4110501
434	500.646	12.545	12.599	0.4110499
435	501.793	12.387	12.466	0.4110454
436	502.946	12.387	12.466	0.4110387
437	504.095	12.209	12.307	0.4110388
438	505.251	12.209	12.307	0.4110305
439	506.407	12.05	12.142	0.4110266
440	507.559	12.05	12.142	0.4110228
441	508.708	11.905	11.967	0.4110117
442	509.861	11.905	11.967	0.4110112
443	511.01	11.775	11.831	0.4110032
444	512.164	11.775	11.831	0.4109947
445	513.314	11.622	11.692	0.4109937
446	514.462	11.622	11.692	0.4109807
447	515.615	11.458	11.558	0.4109776
448	516.764	11.458	11.558	0.4109705
449	517.927	11.281	11.379	0.4109531
450	519.075	11.281	11.379	0.4109531
451	520.226	11.132	11.196	0.4109395
452	521.377	11.132	11.196	0.4109338
453	522.528	11.01	11.064	0.4109248
454	523.678	11.01	11.064	0.4109048
455	524.832	10.855	10.932	0.4109009
456	525.981	10.855	10.932	0.4108855
457	527.127	10.675	10.773	0.4108737
458	528.275	10.675	10.773	0.4108669
459	529.423	10.506	10.609	0.4108379
460	530.574	10.506	10.609	0.4108291
461	531.727	10.324	10.414	0.4108053
462	532.882	10.324	10.414	0.4107715
463	534.035	10.124	10.2	0.4107673
464	535.189	10.124	10.2	0.4107305
465	536.343	9.956	10.043	0.4107121
466	537.496	9.956	10.043	0.4106945
467	538.646	9.744	9.922	0.4106491
468	539.8	9.744	9.922	0.4106317
469	540.958	9.533	9.732	0.4105943
470	542.11	9.533	9.732	0.4105529
471	543.264	9.327	9.422	0.4105249
472	544.417	9.327	9.422	0.4104695
473	545.566	9.134	9.346	0.4104491
474	546.718	9.134	9.346	0.410421
475	547.869	8.979	8.96	0.4103622
476	549.025	8.979	8.96	0.4103377
477	550.175	8.749	8.778	0.4102716
478	551.326	8.749	8.778	0.4102178
479	552.48	8.553	8.586	0.4101806
480	553.634	8.553	8.586	0.4100891
481	554.784	8.369	8.392	0.4100408
482	555.937	8.369	8.392	0.4099741
483	557.086	8.134	8.182	0.4098799
484	558.236	8.134	8.182	0.4098147
485	559.385	7.953	7.929	0.4096738
486	560.542	7.953	7.929	0.4096087
487	561.692	7.673	7.711	0.4094853
488	562.903	7.673	7.711	0.4092978
489	564.054	7.409	7.45	0.4091705
490	565.203	7.409	7.45	0.4090388
491	566.353	7.186	7.236	0.4088759
492	567.501	7.186	7.236	0.408749
493	568.65	6.963	7.236	0.4085022
494	569.801	6.963	7.236	0.4083143
495	570.947	6.718	6.895	0.4081348
496	572.095	6.718	6.895	0.4078999
497	573.244	6.53	6.58	0.4077832
498	574.395	6.53	6.58	0.4074683
499	575.553	6.354	6.515	0.4072495
500	576.71	6.354	6.515	0.4069514
501	577.864	6.149	6.208	0.4064452
502	579.015	6.149	6.208	0.4061362
503	580.16	5.914	5.977	0.4056192
504	581.308	5.914	5.977	0.4050517
505	582.454	5.67	5.851	0.4046335
506	583.602	5.67	5.851	0.4038383
507	584.748	5.464	5.527	0.4033725
508	585.896	5.464	5.527	0.4027851
509	587.045	5.304	5.454	0.4020969
510	588.189	5.304	5.454	0.401703
511	589.337	5.178	5.298	0.4008095
512	590.48	5.178	5.298	0.4003729
513	591.63	5.063	5.132	0.399801
514	592.778	5.063	5.132	0.3989318
515	593.928	4.942	5.069	0.3985811
516	595.077	4.942	5.069	0.3975832
517	596.229	4.862	4.932	0.39714
518	597.379	4.862	4.932	0.3967986
519	598.53	4.794	4.867	0.3959028
520	599.677	4.794	4.867	0.3958264
521	600.834	4.737	4.85	0.3951088
522	601.98	4.737	4.85	0.3949159
523	603.129	4.707	4.801	0.3948995
524	604.294	4.707	4.801	0.3940732
525	605.458	4.691	4.771	0.3943903
526	606.614	4.691	4.771	0.3943095
527	607.764	4.689	4.754	0.3937913
528	608.916	4.689	4.754	0.3941739
529	610.069	4.678	4.76	0.3935491
530	611.222	4.678	4.76	0.3938519
531	612.373	4.672	4.745	0.3940369
532	613.525	4.672	4.745	0.3933901
533	614.677	4.658	4.747	0.3938225
534	615.829	4.658	4.747	0.3934197
535	616.992	4.657	4.739	0.3933855
536	618.141	4.657	4.739	0.39369
537	619.294	4.659	4.726	0.3929009
538	620.449	4.659	4.726	0.3932139
539	621.604	4.651	4.732	0.3931167
540	622.758	4.651	4.732	0.3926142
541	623.91	4.634	4.709	0.3930336
542	625.063	4.634	4.709	0.3922043
543	626.218	4.618	4.707	0.3923712
544	627.375	4.618	4.707	0.3924847
545	628.539	4.607	4.695	0.3915259
546	629.706	4.607	4.695	0.3918759
547	630.859	4.6	4.674	0.391405
548	632.009	4.6	4.674	0.3909811
549	633.165	4.576	4.651	0.3913272
550	634.317	4.576	4.651	0.3902512
551	635.462	4.57	4.659	0.3905124
552	636.617	4.57	4.659	0.3903086
553	637.763	4.545	4.633	0.3894057
554	638.917	4.545	4.633	0.3897296
555	640.069	4.525	4.619	0.3884619
556	641.223	4.525	4.619	0.3885137
557	642.372	4.511	4.593	0.3886248
558	643.52	4.511	4.593	0.3872245
559	644.667	4.484	4.569	0.3876608
560	645.814	4.484	4.569	0.3864424
561	646.96	4.467	4.549	0.3861161
562	648.111	4.467	4.549	0.3862058
563	649.265	4.452	4.535	0.3842531
564	650.436	4.452	4.535	0.3845586
565	651.592	4.434	4.518	0.3837023
566	652.741	4.434	4.518	0.3821135
567	653.891	4.402	4.494	0.382719
568	655.045	4.402	4.494	0.380025
569	656.198	4.376	4.464	0.3803113
570	657.434	4.376	4.464	0.3801406
571	658.583	4.358	4.44	0.3768533
572	659.779	4.358	4.44	0.3776134
573	660.928	4.345	4.426	0.3775522
574	662.115	4.335	4.419	0.3740129
575	663.268	4.335	4.419	0.3749673
576	664.427	4.312	4.401	0.3730445
577	665.577	4.312	4.401	0.3705038
578	666.736	4.284	4.374	0.3713201
579	667.898	4.284	4.374	0.3652696
580	669.05	4.263	4.37	0.3655984
581	670.199	4.263	4.37	0.3649199
582	671.363	4.249	4.331	0.3573952
583	672.515	4.249	4.331	0.3608541
584	673.663	4.239	4.324	0.3522163
585	674.814	4.239	4.324	0.3496624
586	675.962	4.219	4.307	0.3519024
587	677.109	4.219	4.307	0.3328651
588	678.262	4.199	4.287	0.3421601
589	679.417	4.199	4.287	0.3329647
590	680.574	4.184	4.268	0.3205388
591	681.722	4.184	4.268	0.3335513
592	682.946	4.179	4.26	0.02808428
593	684.103	4.179	4.26	0.02787985
594	685.257	4.176	4.255	0.02947085
595	686.412	4.176	4.255	0.02468262
596	687.566	4.168	4.243	0.02658452
597	688.72	4.168	4.243	0.02529103
598	689.875	4.15	4.234	0.02283047
599	691.027	4.15	4.234	0.0243658
600	692.177	4.131	4.216	0.02044842
601	693.328	4.131	4.216	0.0212646
602	694.481	4.122	4.222	0.02142313
603	695.631	4.122	4.222	0.01863542
604	696.785	4.118	4.198	0.02025552
605	697.941	4.118	4.198	0.01795813
606	699.1	4.099	4.178	0.01792724
607	700.259	4.099	4.178	0.01896502
608	701.416	4.097	4.176	0.01603687
609	702.586	4.097	4.176	0.01718445
610	703.742	4.096	4.176	0.01708949
611	704.896	4.096	4.176	0.01534151
612	706.051	4.088	4.17	0.01688344
613	707.21	4.088	4.17	0.01482172
614	708.375	4.076	4.158	0.01514343
615	709.527	4.076	4.158	0.01619013
616	710.68	4.067	4.147	0.01386254
617	711.84	4.067	4.147	0.01502701
618	712.99	4.067	4.147	0.01459821
619	714.143	4.067	4.147	0.01387484
620	715.297	4.07	4.151	0.01502964
621	716.447	4.07	4.151	0.01314519
622	717.614	4.068	4.15	0.01404016
623	719.126	4.068	4.15	0.01345172
624	720.279	4.06	4.142	0.01454168
625	721.433	4.06	4.142	0.01267379
626	722.586	4.051	4.133	0.01369272
627	723.747	4.051	4.133	0.01402301
628	724.895	4.051	4.132	0.01273107
629	726.045	4.051	4.132	0.01399816
630	727.2	4.055	4.136	0.01245841
631	728.352	4.055	4.136	0.01282519
632	729.508	4.054	4.136	0.0133834
633	730.66	4.054	4.136	0.01152145
634	731.813	4.043	4.126	0.01257527
635	732.966	4.043	4.126	0.01182924
636	734.122	4.03	4.113	0.01136437
637	735.273	4.03	4.113	0.0122881
638	736.435	4.024	4.106	0.01024929
639	737.587	4.024	4.106	0.01123656
640	738.745	4.025	4.107	0.0114847
641	739.978	4.025	4.107	0.009953629
642	741.133	4.027	4.11	0.01089908
643	742.29	4.027	4.11	0.01074165
644	743.443	4.021	4.105	0.009686488
645	744.683	4.011	4.094	0.01057583
646	745.839	4.011	4.094	0.01014134
647	746.993	4.005	4.087	0.009459218
648	748.146	4.005	4.087	0.01069345
649	749.312	4.007	4.089	0.008958281
650	750.464	4.007	4.089	0.009686895
651	751.617	4.001	4.094	0.01030708
652	752.773	4.001	4.094	0.008776172
653	753.929	4.0	4.094	0.00993436
654	755.082	4.0	4.094	0.009051885
655	756.239	4.004	4.086	0.009028718
656	757.392	4.004	4.086	0.009909078
657	758.546	4.006	4.077	0.008221338
658	759.699	4.006	4.077	0.00921567
659	760.861	4.001	4.077	0.009209138
660	762.01	4.001	4.077	0.008303314
661	763.163	3.991	4.081	0.009391841
662	764.317	3.991	4.081	0.007973802
663	765.473	3.988	4.084	0.008677132
664	766.624	3.988	4.084	0.009198781
665	767.778	3.991	4.078	0.007777934
666	768.93	3.991	4.078	0.00893986
667	770.085	3.996	4.068	0.00814582
668	771.237	3.996	4.068	0.008072329
669	772.391	3.993	4.065	0.008974913
670	773.543	3.993	4.065	0.007452747
671	774.693	3.985	4.07	0.008417202
672	775.845	3.985	4.07	0.008343458
673	777.001	3.98	4.076	0.00765744
674	778.155	3.98	4.076	0.008740355
675	779.312	3.982	4.073	0.007409134
676	780.47	3.982	4.073	0.008062903
677	781.623	3.989	4.065	0.008626811
678	782.78	3.989	4.065	0.007279034
679	783.931	3.989	4.06	0.008395134
680	785.08	3.989	4.06	0.00768332
681	786.232	3.983	4.064	0.007677459
682	787.382	3.983	4.064	0.008502657
683	788.535	3.975	4.069	0.006955282
684	789.683	3.975	4.069	0.007959371
685	790.836	3.974	4.069	0.007822581
686	791.987	3.974	4.069	0.007260533
687	793.14	3.979	4.062	0.008190705
688	794.292	3.979	4.062	0.006688483
689	795.441	3.981	4.053	0.00750239
690	796.593	3.981	4.053	0.007801699
691	797.744	3.976	4.052	0.006614484
692	798.909	3.976	4.052	0.007699528
693	800.061	3.967	4.057	0.006700358
694	801.211	3.967	4.057	0.006882811
695	802.361	3.974	4.06	0.007648859
696	803.515	3.974	4.06	0.006262388
