3.766999999999999904e+00 2.461768000000000029e-03
3.766999999999999904e+00 2.461679000000000037e-03
3.763999999999999790e+00 2.459302999999999923e-03
3.763999999999999790e+00 2.457012000000000172e-03
3.766000000000000014e+00 2.461851000000000143e-03
3.766000000000000014e+00 2.459218999999999902e-03
3.766999999999999904e+00 2.461256000000000208e-03
3.766999999999999904e+00 2.459559000000000051e-03
3.761000000000000121e+00 2.460747000000000108e-03
3.759999999999999787e+00 2.459896999999999952e-03
3.759999999999999787e+00 2.457860999999999987e-03
3.787999999999999812e+00 2.459473000000000215e-03
3.787999999999999812e+00 2.456336999999999843e-03
3.883000000000000007e+00 2.457438000000000157e-03
3.883000000000000007e+00 2.458880000000000093e-03
3.991999999999999993e+00 2.458624999999999873e-03
3.991999999999999993e+00 2.461935000000000165e-03
4.136000000000000121e+00 2.458201000000000136e-03
4.136000000000000121e+00 2.460747000000000108e-03
4.291000000000000369e+00 2.465755000000000030e-03
4.291000000000000369e+00 2.464735999999999923e-03
4.461999999999999744e+00 2.462615999999999937e-03
4.461999999999999744e+00 2.463292000000000172e-03
4.628000000000000114e+00 2.467706000000000066e-03
4.628000000000000114e+00 2.463036999999999952e-03
4.833999999999999631e+00 2.467622000000000045e-03
4.833999999999999631e+00 2.466011000000000158e-03
4.918000000000000149e+00 2.467706999999999973e-03
4.918000000000000149e+00 2.467874000000000109e-03
5.200000000000000178e+00 2.468212999999999917e-03
5.200000000000000178e+00 2.471015000000000017e-03
5.371999999999999886e+00 2.463799999999999931e-03
5.371999999999999886e+00 2.469316999999999953e-03
5.533999999999999808e+00 2.472966000000000053e-03
5.533999999999999808e+00 2.467365999999999917e-03
5.716000000000000192e+00 2.470251000000000131e-03
5.716000000000000192e+00 2.471863999999999832e-03
5.849999999999999645e+00 2.474833999999999975e-03
5.849999999999999645e+00 2.471781000000000152e-03
5.974000000000000199e+00 2.474070999999999996e-03
5.974000000000000199e+00 2.470759999999999797e-03
6.110000000000000320e+00 2.477889000000000046e-03
6.110000000000000320e+00 2.479074999999999855e-03
6.261000000000000121e+00 2.485525000000000147e-03
6.261000000000000121e+00 2.483574000000000111e-03
6.432999999999999829e+00 2.488071000000000119e-03
6.432999999999999829e+00 2.484763000000000076e-03
6.591000000000000192e+00 2.491212000000000027e-03
6.591000000000000192e+00 2.485693000000000191e-03
6.756000000000000227e+00 2.492569000000000035e-03
6.756000000000000227e+00 2.497239000000000056e-03
6.889999999999999680e+00 2.494692000000000177e-03
6.889999999999999680e+00 2.500122999999999929e-03
7.030000000000000249e+00 2.504788999999999887e-03
7.030000000000000249e+00 2.514971999999999867e-03
7.177999999999999936e+00 2.526429000000000175e-03
7.177999999999999936e+00 2.540091999999999871e-03
7.338000000000000078e+00 2.548578000000000128e-03
7.338000000000000078e+00 2.561307999999999988e-03
7.482999999999999652e+00 2.571916000000000046e-03
7.482999999999999652e+00 2.582267999999999977e-03
7.586999999999999744e+00 2.630130999999999962e-03
7.586999999999999744e+00 2.643113999999999793e-03
7.682000000000000384e+00 2.662634000000000094e-03
7.682000000000000384e+00 2.763873000000000024e-03
7.780999999999999694e+00 2.736801999999999985e-03
7.780999999999999694e+00 2.857221999999999974e-03
