# 2pts measurement, sourcing 1mA
# index	time	T_plat(K)	T_samp(K)	V(V)
110	128.401	9.773	9.799	0.002913716
111	129.566	9.84	9.863	0.002916859
112	130.719	9.84	9.863	0.002916092
113	131.887	9.889	9.898	0.002916093
114	133.064	9.889	9.898	0.002920843
115	134.248	9.936	9.934	0.00292509
116	135.425	9.936	9.934	0.002929159
117	136.571	10.009	10.035	0.002960818
118	137.721	10.009	10.035	0.002936883
119	138.876	10.062	10.093	0.002974308
120	140.03	10.062	10.093	0.002991198
121	141.187	10.108	10.079	0.002968117
122	142.335	10.108	10.079	0.003051616
123	143.488	10.137	10.124	0.00298271
124	144.638	10.137	10.124	0.003034134
125	145.791	10.143	10.133	0.003102533
126	146.956	10.143	10.133	0.003000871
127	148.123	10.141	10.158	0.003121286
128	149.27	10.141	10.158	0.003106608
129	150.418	10.154	10.185	0.003222951
130	151.574	10.154	10.185	0.003781593
131	152.724	10.236	10.261	0.003340567
132	153.874	10.236	10.261	0.003963618
133	155.052	10.286	10.288	0.004291274
134	156.205	10.286	10.288	0.003727705
135	157.369	10.312	10.295	0.004903794
136	158.533	10.312	10.295	0.004193083
137	159.695	10.316	10.334	0.004381645
138	160.859	10.316	10.334	0.005864676
139	162.01	10.313	10.337	0.005370617
140	163.173	10.313	10.337	0.01569703
141	164.324	10.414	10.431	0.03565754
142	165.477	10.414	10.431	0.03021069
143	166.627	10.519	10.535	0.1287015
144	167.78	10.519	10.535	0.06928285
145	168.93	10.556	10.571	0.1453536
146	170.091	10.556	10.571	0.2100876
147	171.239	10.596	10.592	0.1284549
148	172.464	10.638	10.621	0.2100781
149	173.622	10.638	10.621	0.2100865
150	174.776	10.669	10.66	0.2003943
151	175.921	10.669	10.66	0.2100772
152	177.076	10.676	10.694	0.2100855
153	178.227	10.676	10.694	0.2100756
154	179.406	10.672	10.668	0.2100778
155	180.555	10.672	10.668	0.2100772
156	181.706	10.678	10.699	0.2100755
157	182.856	10.678	10.699	0.2100823
158	184.026	10.7	10.697	0.2100753
159	185.171	10.7	10.697	0.2100756
160	186.319	10.727	10.715	0.2100787
161	187.498	10.727	10.715	0.2100736
162	188.65	10.739	10.742	0.2100774
163	189.795	10.739	10.742	0.2100742
164	190.968	10.729	10.758	0.2100734
165	192.119	10.729	10.758	0.2100774
166	193.284	10.811	10.801	0.2100728
167	194.446	10.811	10.801	0.2100741
168	195.594	10.896	10.891	0.2100739
169	196.742	10.896	10.891	0.2100729
170	197.896	10.958	10.939	0.210074
171	199.043	10.958	10.939	0.2100719
172	200.223	10.975	10.989	0.2100726
173	201.385	10.975	10.989	0.2100734
174	202.535	11.017	11.023	0.2100712
175	203.685	11.017	11.023	0.210072
176	204.835	11.055	11.049	0.210072
177	205.984	11.055	11.049	0.2100717
178	207.138	11.294	11.294	0.2100718
179	208.29	11.294	11.294	0.2100708
180	209.441	11.437	11.456	0.2100721
181	210.61	11.437	11.456	0.2100708
182	211.758	11.512	11.542	0.2100714
183	212.905	11.512	11.542	0.2100705
184	214.057	11.573	11.595	0.2100707
185	215.214	11.573	11.595	0.2100724
186	216.364	11.638	11.641	0.2100721
187	217.513	11.638	11.641	0.2100706
188	218.666	11.704	11.696	0.2100718
189	219.843	11.704	11.696	0.2100693
